player,venue,venue_runs_avg,venue_strike_rate_avg
SS Tiwary,Sheikh Zayed Stadium,25.5,123.88058312655087
SS Tiwary,St George's Park,4.0,133.33333333333331
SS Tiwary,Subrata Roy Sahara Stadium,44.0,117.77777777777777
SS Tiwary,SuperSport Park,3.0,60.0
SS Tiwary,Wankhede Stadium,14.333333333333334,126.2360446570973
SS Tiwary,"Zayed Cricket Stadium, Abu Dhabi",25.0,185.81081081081084
ST Jayasuriya,Brabourne Stadium,12.5,102.14285714285714
ST Jayasuriya,Buffalo Park,6.0,75.0
ST Jayasuriya,Dr DY Patil Sports Academy,23.333333333333332,129.4047619047619
ST Jayasuriya,Eden Gardens,18.0,180.0
ST Jayasuriya,Feroz Shah Kotla,36.5,113.57142857142857
ST Jayasuriya,Kingsmead,5.666666666666667,30.833333333333332
ST Jayasuriya,M Chinnaswamy Stadium,54.0,145.94594594594594
ST Jayasuriya,"MA Chidambaram Stadium, Chepauk",20.0,181.8181818181818
ST Jayasuriya,New Wanderers Stadium,52.0,120.93023255813952
ST Jayasuriya,Newlands,26.0,130.0
ST Jayasuriya,"Punjab Cricket Association Stadium, Mohali",1.0,14.285714285714285
ST Jayasuriya,"Rajiv Gandhi International Stadium, Uppal",36.0,240.0
ST Jayasuriya,Sawai Mansingh Stadium,19.5,76.35135135135135
ST Jayasuriya,St George's Park,37.0,152.46913580246914
ST Jayasuriya,SuperSport Park,3.0,42.857142857142854
ST Jayasuriya,Wankhede Stadium,52.75,221.35416666666669
STR Binny,Arun Jaitley Stadium,0.0,0.0
STR Binny,Brabourne Stadium,3.0,100.0
STR Binny,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,16.0,114.28571428571428
STR Binny,Dubai International Cricket Stadium,8.0,72.72727272727273
STR Binny,Eden Gardens,8.285714285714286,84.67320261437908
STR Binny,Feroz Shah Kotla,14.333333333333334,94.44444444444444
STR Binny,Holkar Cricket Stadium,18.0,90.0
STR Binny,JSCA International Stadium Complex,22.0,129.41176470588235
STR Binny,M Chinnaswamy Stadium,14.857142857142858,179.79591836734696
STR Binny,M.Chinnaswamy Stadium,16.0,88.88888888888889
STR Binny,"MA Chidambaram Stadium, Chepauk",21.5,131.8181818181818
STR Binny,Maharashtra Cricket Association Stadium,6.0,55.13392857142857
STR Binny,Punjab Cricket Association IS Bindra Stadium,33.0,300.0
STR Binny,"Punjab Cricket Association Stadium, Mohali",12.333333333333334,65.0
STR Binny,"Rajiv Gandhi International Stadium, Uppal",8.666666666666666,99.16666666666667
STR Binny,"Sardar Patel Stadium, Motera",9.5,100.89668615984407
STR Binny,Sawai Mansingh Stadium,16.533333333333335,140.46517402271877
STR Binny,Shaheed Veer Narayan Singh International Stadium,16.0,145.45454545454547
STR Binny,Sharjah Cricket Stadium,12.0,150.0
STR Binny,Sheikh Zayed Stadium,24.0,75.0
STR Binny,Subrata Roy Sahara Stadium,1.0,25.0
STR Binny,Wankhede Stadium,15.666666666666666,119.19540229885058
SV Samson,Arun Jaitley Stadium,4.0,61.25
SV Samson,"Arun Jaitley Stadium, Delhi",49.6,159.3202997719127
SV Samson,"Barsapara Cricket Stadium, Guwahati",18.6,106.23636363636365
SV Samson,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",71.0,215.1515151515152
SV Samson,Brabourne Stadium,14.5,149.44444444444446
SV Samson,"Brabourne Stadium, Mumbai",28.333333333333332,136.11111111111111
SV Samson,"Dr DY Patil Sports Academy, Mumbai",15.75,155.35714285714286
SV Samson,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,14.0,72.71173271173272
SV Samson,Dubai International Cricket Stadium,22.6,110.39355666693127
SV Samson,Eden Gardens,28.428571428571427,111.80515391041706
SV Samson,"Eden Gardens, Kolkata",35.666666666666664,165.42882404951374
SV Samson,Feroz Shah Kotla,21.933333333333334,90.51990331880725
SV Samson,Green Park,10.0,142.85714285714286
SV Samson,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2.0,66.66666666666666
SV Samson,Holkar Cricket Stadium,28.0,121.73913043478262
SV Samson,M Chinnaswamy Stadium,11.0,113.39285714285714
SV Samson,"M Chinnaswamy Stadium, Bengaluru",22.0,146.66666666666666
SV Samson,M.Chinnaswamy Stadium,44.333333333333336,177.60295260295257
SV Samson,MA Chidambaram Stadium,8.0,80.0
SV Samson,"MA Chidambaram Stadium, Chepauk",26.0,152.94117647058823
SV Samson,"MA Chidambaram Stadium, Chepauk, Chennai",8.333333333333334,56.61881977671451
SV Samson,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28.0,137.36263736263737
SV Samson,Maharashtra Cricket Association Stadium,28.5,93.60119047619048
SV Samson,"Maharashtra Cricket Association Stadium, Pune",41.0,166.13756613756613
SV Samson,"Narendra Modi Stadium, Ahmedabad",31.0,140.29886779886778
SV Samson,Punjab Cricket Association IS Bindra Stadium,27.0,128.57142857142858
SV Samson,"Punjab Cricket Association IS Bindra Stadium, Mohali",27.0,87.85714285714286
SV Samson,"Punjab Cricket Association Stadium, Mohali",38.5,122.9362591431557
SV Samson,Rajiv Gandhi International Stadium,75.5,152.77777777777777
SV Samson,"Rajiv Gandhi International Stadium, Uppal",27.0,109.82350982350984
SV Samson,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",40.333333333333336,118.40277777777776
SV Samson,"Sardar Patel Stadium, Motera",17.285714285714285,119.97586131226684
SV Samson,Saurashtra Cricket Association Stadium,19.0,158.33333333333331
SV Samson,Sawai Mansingh Stadium,26.533333333333335,115.4634857627267
SV Samson,"Sawai Mansingh Stadium, Jaipur",35.5,125.79438110526861
SV Samson,Shaheed Veer Narayan Singh International Stadium,10.0,108.33333333333334
SV Samson,Sharjah Cricket Stadium,36.666666666666664,120.7645603044085
SV Samson,Sheikh Zayed Stadium,16.375,83.9320882852292
SV Samson,Wankhede Stadium,36.666666666666664,146.2682091266735
SV Samson,"Wankhede Stadium, Mumbai",29.75,131.7950622524052
SV Samson,"Zayed Cricket Stadium, Abu Dhabi",49.0,126.90730106644791
SW Billings,Arun Jaitley Stadium,1.0,20.0
SW Billings,"Brabourne Stadium, Mumbai",15.0,166.66666666666669
SW Billings,"Dr DY Patil Sports Academy, Mumbai",18.0,116.61835748792271
SW Billings,Feroz Shah Kotla,38.5,147.04785410667762
SW Billings,M.Chinnaswamy Stadium,17.0,130.07518796992483
SW Billings,MA Chidambaram Stadium,56.0,243.47826086956525
SW Billings,Maharashtra Cricket Association Stadium,7.5,61.008403361344534
SW Billings,"Maharashtra Cricket Association Stadium, Pune",25.5,129.45402298850576
SW Billings,Punjab Cricket Association IS Bindra Stadium,9.0,112.5
SW Billings,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,33.33333333333333
SW Billings,Rajiv Gandhi International Stadium,0.0,0.0
SW Billings,"Rajiv Gandhi International Stadium, Uppal",13.0,144.44444444444443
SW Billings,Sawai Mansingh Stadium,27.0,122.72727272727272
SW Billings,Shaheed Veer Narayan Singh International Stadium,4.0,66.66666666666666
SW Billings,"Wankhede Stadium, Mumbai",24.5,108.99209486166008
Sandeep Sharma,"Arun Jaitley Stadium, Delhi",8.0,133.33333333333331
Sandeep Sharma,Dubai International Cricket Stadium,2.5,50.0
Sandeep Sharma,Eden Gardens,1.0,100.0
Sandeep Sharma,Feroz Shah Kotla,1.5,75.0
Sandeep Sharma,M Chinnaswamy Stadium,6.0,88.88888888888889
Sandeep Sharma,"MA Chidambaram Stadium, Chepauk",1.0,25.0
Sandeep Sharma,"Narendra Modi Stadium, Ahmedabad",6.0,120.0
Sandeep Sharma,"Punjab Cricket Association Stadium, Mohali",0.5,50.0
Sandeep Sharma,Rajiv Gandhi International Stadium,1.5,87.5
Sandeep Sharma,"Rajiv Gandhi International Stadium, Uppal",5.0,166.66666666666669
Sandeep Sharma,Saurashtra Cricket Association Stadium,1.0,100.0
Sandeep Sharma,"Sawai Mansingh Stadium, Jaipur",1.0,20.0
Sandeep Sharma,Sharjah Cricket Stadium,0.0,0.0
Sandeep Sharma,Sheikh Zayed Stadium,2.0,45.0
Sandeep Sharma,Wankhede Stadium,0.0,0.0
Shahbaz Ahmed,"Arun Jaitley Stadium, Delhi",59.0,203.44827586206893
Shahbaz Ahmed,"Brabourne Stadium, Mumbai",6.0,75.97402597402596
Shahbaz Ahmed,"Dr DY Patil Sports Academy, Mumbai",31.333333333333332,137.37964439718826
Shahbaz Ahmed,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",9.0,112.5
Shahbaz Ahmed,Dubai International Cricket Stadium,1.0,33.33333333333333
Shahbaz Ahmed,"Eden Gardens, Kolkata",8.5,170.0
Shahbaz Ahmed,"M Chinnaswamy Stadium, Bengaluru",9.0,94.16666666666667
Shahbaz Ahmed,"MA Chidambaram Stadium, Chepauk, Chennai",9.6,108.85714285714285
Shahbaz Ahmed,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",14.0,200.0
Shahbaz Ahmed,"Maharashtra Cricket Association Stadium, Pune",9.0,56.48148148148148
Shahbaz Ahmed,"Narendra Modi Stadium, Ahmedabad",10.5,83.18181818181819
Shahbaz Ahmed,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",5.0,166.66666666666669
Shahbaz Ahmed,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",20.333333333333332,84.28165007112376
Shahbaz Ahmed,Sharjah Cricket Stadium,10.5,146.42857142857144
Shahbaz Ahmed,Sheikh Zayed Stadium,1.0,100.0
Shahbaz Ahmed,"Wankhede Stadium, Mumbai",29.0,136.26373626373626
Shahbaz Ahmed,"Zayed Cricket Stadium, Abu Dhabi",14.0,155.55555555555557
Shakib Al Hasan,Barabati Stadium,9.0,112.5
Shakib Al Hasan,Brabourne Stadium,13.0,118.1818181818182
Shakib Al Hasan,Dubai International Cricket Stadium,15.0,68.18181818181819
Shakib Al Hasan,Eden Gardens,19.666666666666668,104.86737948768024
Shakib Al Hasan,Green Park,3.0,37.5
Shakib Al Hasan,JSCA International Stadium Complex,0.0,0.0
Shakib Al Hasan,M Chinnaswamy Stadium,8.0,135.71428571428572
Shakib Al Hasan,"MA Chidambaram Stadium, Chepauk",11.0,183.3333333333333
Shakib Al Hasan,"MA Chidambaram Stadium, Chepauk, Chennai",12.666666666666666,88.0
Shakib Al Hasan,Maharashtra Cricket Association Stadium,5.5,83.33333333333331
Shakib Al Hasan,Punjab Cricket Association IS Bindra Stadium,24.0,218.18181818181816
Shakib Al Hasan,"Punjab Cricket Association IS Bindra Stadium, Mohali",11.0,73.33333333333333
Shakib Al Hasan,Rajiv Gandhi International Stadium,21.8,115.7095864661654
Shakib Al Hasan,"Sardar Patel Stadium, Motera",21.0,161.53846153846155
Shakib Al Hasan,Sawai Mansingh Stadium,7.5,95.0
Shakib Al Hasan,Sharjah Cricket Stadium,4.5,75.0
Shakib Al Hasan,Sheikh Zayed Stadium,16.0,102.5
Shakib Al Hasan,Subrata Roy Sahara Stadium,21.5,86.66666666666666
Shakib Al Hasan,Wankhede Stadium,15.0,128.21428571428572
Shashank Singh,"Barsapara Cricket Stadium, Guwahati",0.0,0.0
Shashank Singh,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",9.0,128.57142857142858
Shashank Singh,"Brabourne Stadium, Mumbai",10.0,166.66666666666669
Shashank Singh,"Eden Gardens, Kolkata",68.0,242.85714285714283
Shashank Singh,"Himachal Pradesh Cricket Association Stadium, Dharamsala",32.333333333333336,183.2456140350877
Shashank Singh,"M Chinnaswamy Stadium, Bengaluru",11.0,141.25
Shashank Singh,"MA Chidambaram Stadium, Chepauk, Chennai",24.0,143.9102564102564
Shashank Singh,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",21.8,99.58559349147585
Shashank Singh,"Maharashtra Cricket Association Stadium, Pune",13.0,99.4047619047619
Shashank Singh,"Narendra Modi Stadium, Ahmedabad",42.0,188.8362068965517
Shashank Singh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,58.33333333333333
Shashank Singh,"Sawai Mansingh Stadium, Jaipur",35.0,153.33333333333331
Shashank Singh,"Wankhede Stadium, Mumbai",16.5,252.77777777777777
Shubman Gill,Arun Jaitley Stadium,20.5,103.79310344827586
Shubman Gill,"Arun Jaitley Stadium, Delhi",37.666666666666664,137.37945492662473
Shubman Gill,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.333333333333332,82.79030910609858
Shubman Gill,"Brabourne Stadium, Mumbai",59.666666666666664,140.65704122201296
Shubman Gill,"Dr DY Patil Sports Academy, Mumbai",9.0,116.94444444444444
Shubman Gill,Dubai International Cricket Stadium,37.333333333333336,128.59097127222984
Shubman Gill,Eden Gardens,27.916666666666668,131.5110209421355
Shubman Gill,"Eden Gardens, Kolkata",58.0,157.7777777777778
Shubman Gill,Holkar Cricket Stadium,16.0,200.0
Shubman Gill,"M Chinnaswamy Stadium, Bengaluru",40.0,110.83099906629319
Shubman Gill,M.Chinnaswamy Stadium,4.0,175.0
Shubman Gill,MA Chidambaram Stadium,9.0,75.0
Shubman Gill,"MA Chidambaram Stadium, Chepauk, Chennai",23.8,151.34885290148446
Shubman Gill,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",35.0,120.6896551724138
Shubman Gill,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1.0,50.0
Shubman Gill,"Maharashtra Cricket Association Stadium, Pune",49.0,105.07936507936506
Shubman Gill,"Narendra Modi Stadium, Ahmedabad",46.28,150.0032974063514
Shubman Gill,Punjab Cricket Association IS Bindra Stadium,65.0,132.6530612244898
Shubman Gill,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",67.0,136.73469387755102
Shubman Gill,Rajiv Gandhi International Stadium,3.0,75.0
Shubman Gill,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",61.0,141.86046511627907
Shubman Gill,Sawai Mansingh Stadium,6.0,60.0
Shubman Gill,"Sawai Mansingh Stadium, Jaipur",64.0,145.83957219251337
Shubman Gill,Sharjah Cricket Stadium,40.0,124.17604617604617
Shubman Gill,Sheikh Zayed Stadium,26.5,88.63775452480222
Shubman Gill,Wankhede Stadium,8.0,98.125
Shubman Gill,"Wankhede Stadium, Mumbai",12.625,55.60471198048597
Shubman Gill,"Zayed Cricket Stadium, Abu Dhabi",23.333333333333332,156.63299663299662
T Stubbs,"Arun Jaitley Stadium, Delhi",27.9,175.5086200349358
T Stubbs,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15.0,166.66666666666669
T Stubbs,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",27.25,119.68475073313783
T Stubbs,"Eden Gardens, Kolkata",4.0,57.14285714285714
T Stubbs,"M Chinnaswamy Stadium, Bengaluru",20.5,120.1086956521739
T Stubbs,"MA Chidambaram Stadium, Chepauk, Chennai",22.0,147.61904761904762
T Stubbs,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",5.0,62.5
T Stubbs,"Narendra Modi Stadium, Ahmedabad",31.0,147.61904761904762
T Stubbs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",41.0,113.88888888888889
T Stubbs,"Sawai Mansingh Stadium, Jaipur",31.0,159.93788819875778
T Stubbs,"Wankhede Stadium, Mumbai",16.0,99.16666666666667
TA Boult,"Arun Jaitley Stadium, Delhi",2.0,66.66666666666666
TA Boult,"Barsapara Cricket Stadium, Guwahati",12.0,133.33333333333331
TA Boult,"Brabourne Stadium, Mumbai",17.0,188.88888888888889
TA Boult,"Dr DY Patil Sports Academy, Mumbai",1.6666666666666667,100.0
TA Boult,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6.0,200.0
TA Boult,Dubai International Cricket Stadium,0.0,0.0
TA Boult,Eden Gardens,2.5,31.25
TA Boult,"Eden Gardens, Kolkata",0.0,0.0
TA Boult,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1.0,50.0
TA Boult,MA Chidambaram Stadium,1.0,100.0
TA Boult,"MA Chidambaram Stadium, Chepauk, Chennai",0.6666666666666666,50.0
TA Boult,"Maharashtra Cricket Association Stadium, Pune",5.0,71.42857142857143
TA Boult,"Narendra Modi Stadium, Ahmedabad",5.5,78.57142857142857
TA Boult,"Sawai Mansingh Stadium, Jaipur",15.0,136.36363636363637
TA Boult,Sheikh Zayed Stadium,0.0,0.0
TA Boult,"Wankhede Stadium, Mumbai",1.5,150.0
TH David,"Arun Jaitley Stadium, Delhi",23.0,270.27629233511584
TH David,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",22.666666666666668,134.5533769063181
TH David,"Brabourne Stadium, Mumbai",28.0,179.76190476190476
TH David,"Dr DY Patil Sports Academy, Mumbai",11.333333333333334,133.33333333333334
TH David,"Eden Gardens, Kolkata",0.0,0.0
TH David,"M Chinnaswamy Stadium, Bengaluru",24.666666666666668,139.98677248677248
TH David,"MA Chidambaram Stadium, Chepauk, Chennai",12.333333333333334,141.66666666666666
TH David,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",14.0,200.0
TH David,"Narendra Modi Stadium, Ahmedabad",4.333333333333333,58.888888888888886
TH David,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",19.0,190.0
TH David,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",29.0,168.1818181818182
TH David,"Sawai Mansingh Stadium, Jaipur",3.0,60.0
TH David,Sharjah Cricket Stadium,1.0,33.33333333333333
TH David,"Wankhede Stadium, Mumbai",23.285714285714285,183.9270451770452
TL Suman,Barabati Stadium,27.5,135.4066985645933
TL Suman,Brabourne Stadium,11.0,68.75
TL Suman,Buffalo Park,17.0,100.0
TL Suman,De Beers Diamond Oval,28.0,155.72755417956657
TL Suman,Dr DY Patil Sports Academy,15.5,125.18382352941177
TL Suman,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,5.0,55.55555555555556
TL Suman,Eden Gardens,9.5,118.18181818181819
TL Suman,Feroz Shah Kotla,5.0,83.33333333333334
TL Suman,Himachal Pradesh Cricket Association Stadium,43.0,138.70967741935485
TL Suman,Kingsmead,3.0,42.85714285714285
TL Suman,M Chinnaswamy Stadium,78.0,136.8421052631579
TL Suman,"MA Chidambaram Stadium, Chepauk",10.0,250.0
TL Suman,Maharashtra Cricket Association Stadium,12.0,85.71428571428571
TL Suman,New Wanderers Stadium,13.666666666666666,73.35858585858587
TL Suman,"Punjab Cricket Association Stadium, Mohali",4.0,80.0
TL Suman,"Sardar Patel Stadium, Motera",9.0,60.0
TL Suman,St George's Park,41.0,136.66666666666666
TL Suman,Subrata Roy Sahara Stadium,5.666666666666667,40.476190476190474
TL Suman,SuperSport Park,19.75,128.53296703296704
TL Suman,"Vidarbha Cricket Association Stadium, Jamtha",27.5,62.5
TL Suman,Wankhede Stadium,10.8,94.58608058608058
TM Dilshan,Buffalo Park,17.0,89.47368421052632
TM Dilshan,Eden Gardens,21.333333333333332,95.83097528768157
TM Dilshan,Feroz Shah Kotla,9.625,109.21130952380952
TM Dilshan,Kingsmead,43.0,171.42338416848224
TM Dilshan,M Chinnaswamy Stadium,29.636363636363637,96.65914062679435
TM Dilshan,"MA Chidambaram Stadium, Chepauk",0.5,25.0
TM Dilshan,Nehru Stadium,1.0,25.0
TM Dilshan,New Wanderers Stadium,7.0,75.0
TM Dilshan,OUTsurance Oval,21.5,66.5596919127086
TM Dilshan,"Punjab Cricket Association Stadium, Mohali",0.0,0.0
TM Dilshan,"Rajiv Gandhi International Stadium, Uppal",5.333333333333333,58.7962962962963
TM Dilshan,"Sardar Patel Stadium, Motera",0.0,0.0
TM Dilshan,Sawai Mansingh Stadium,44.0,137.2222222222222
TM Dilshan,St George's Park,67.0,142.5531914893617
TM Dilshan,Subrata Roy Sahara Stadium,53.0,120.45454545454544
TM Dilshan,SuperSport Park,37.0,124.40548014077424
TM Dilshan,Wankhede Stadium,21.666666666666668,99.4074074074074
TM Head,"Arun Jaitley Stadium, Delhi",82.5,234.0625
TM Head,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",17.0,170.0
TM Head,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",22.0,183.3333333333333
TM Head,"Eden Gardens, Kolkata",4.0,200.0
TM Head,Feroz Shah Kotla,2.0,100.0
TM Head,M Chinnaswamy Stadium,27.0,78.19148936170212
TM Head,"M Chinnaswamy Stadium, Bengaluru",102.0,248.78048780487805
TM Head,"MA Chidambaram Stadium, Chepauk, Chennai",16.5,106.47321428571428
TM Head,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",21.0,140.0
TM Head,Maharashtra Cricket Association Stadium,2.0,40.0
TM Head,"Narendra Modi Stadium, Ahmedabad",13.0,86.90476190476191
TM Head,"Punjab Cricket Association IS Bindra Stadium, Mohali",11.0,157.14285714285714
TM Head,"Rajiv Gandhi International Stadium, Uppal",30.0,136.36363636363637
TM Head,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",39.0,144.80046518447773
TM Head,Saurashtra Cricket Association Stadium,30.0,187.5
TM Head,Wankhede Stadium,24.5,117.08333333333334
TM Head,"Wankhede Stadium, Mumbai",38.0,135.71428571428572
Tilak Varma,"Arun Jaitley Stadium, Delhi",54.333333333333336,172.3473963775688
Tilak Varma,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",16.0,86.16600790513834
Tilak Varma,"Brabourne Stadium, Mumbai",23.0,128.88888888888889
Tilak Varma,"Dr DY Patil Sports Academy, Mumbai",38.25,135.02995066948557
