matchid,date,inning,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,career_strike_rate,form_runs_last_5,form_runs_last_10,form_sr_last_5,matches_vs_opponent,avg_runs_vs_opponent,is_first_innings,is_rookie,target_runs
1082642,2017-05-12,1,a mishra,delhi capitals,rising pune supergiants,7,0,1,0,171.42857142857142,46,6.6521739130434785,91.07142857142857,5.8,3.9,117.73626373626374,0,0.0,1,0,12
1082646,2017-05-14,2,a mishra,delhi capitals,royal challengers bangalore,4,0,1,1,175.0,47,6.76595744680851,92.71137026239067,8.0,4.8,148.02197802197801,2,6.0,0,0,7
1136582,2018-04-23,2,a mishra,delhi capitals,punjab kings,2,0,0,0,50.0,48,6.770833333333333,93.65994236311239,7.8,5.4,171.5934065934066,4,4.25,0,0,1
1178409,2019-04-18,2,a mishra,delhi capitals,mumbai indians,8,0,0,0,75.0,49,6.653061224489796,93.40974212034384,7.2,5.3,171.5934065934066,9,2.888888888888889,0,0,6
1178425,2019-05-01,2,a mishra,delhi capitals,chennai super kings,11,1,0,1,72.72727272727273,50,6.64,92.99719887955182,6.8,5.8,174.28571428571428,6,14.333333333333334,0,0,8
1181766,2019-05-08,2,a mishra,delhi capitals,sunrisers hyderabad,2,0,0,1,50.0,51,6.666666666666667,92.3913043478261,6.8,6.3,108.83116883116884,4,12.75,0,0,1
1181767,2019-05-10,1,a mishra,delhi capitals,chennai super kings,2,1,0,0,300.0,52,6.5576923076923075,92.16216216216216,4.6,6.3,84.54545454545453,7,1.0,1,0,6
1359517,2023-05-01,2,a mishra,lucknow super giants,royal challengers bangalore,30,2,0,1,63.33333333333333,53,6.547169811320755,93.27956989247312,4.4,6.1,109.54545454545455,3,19.0,0,0,19
419140,2010-04-04,2,a mithun,royal challengers bangalore,delhi capitals,4,1,0,1,125.0,0,0.0,91.04477611940298,5.25,6.333333333333333,124.43181818181819,0,0.0,0,1,5
501244,2011-05-06,1,a mithun,royal challengers bangalore,punjab kings,3,1,0,0,200.0,1,5.0,125.0,5.0,6.0,136.9318181818182,0,0.0,1,1,6
501260,2011-05-17,2,a mithun,royal challengers bangalore,punjab kings,7,0,1,1,142.85714285714286,2,5.5,157.14285714285714,4.5,5.777777777777778,168.75,1,6.0,0,1,10
501271,2011-05-28,2,a mithun,royal challengers bangalore,chennai super kings,8,2,0,1,137.5,3,7.0,150.0,6.75,5.555555555555555,191.96428571428572,0,0.0,0,1,11
598057,2013-05-12,1,a mithun,royal challengers bangalore,kolkata knight riders,2,0,0,1,100.0,4,8.0,145.45454545454547,8.0,6.0,151.33928571428572,0,0.0,1,1,2
598036,2013-04-29,1,a mukund,royal challengers bangalore,rajasthan royals,19,1,0,1,100.0,0,0.0,141.66666666666669,8.0,6.625,151.33928571428572,0,0.0,1,1,19
335989,2008-04-23,2,a nehra,mumbai indians,chennai super kings,2,0,0,0,50.0,0,0.0,100.0,9.0,6.714285714285714,160.11904761904762,0,0.0,0,1,1
335991,2008-04-25,2,a nehra,mumbai indians,punjab kings,9,0,0,0,22.22222222222222,1,1.0,50.0,7.333333333333333,5.714285714285714,110.11904761904763,0,0.0,0,1,2
336028,2008-05-21,2,a nehra,mumbai indians,punjab kings,1,0,0,0,0.0,2,1.5,27.27272727272727,4.666666666666667,5.857142857142857,69.9074074074074,1,2.0,0,1,0
392226,2009-05-15,1,a nehra,delhi capitals,punjab kings,1,0,0,0,100.0,3,1.0,25.0,1.0,5.0,24.074074074074076,2,1.0,1,1,1
419149,2010-04-11,1,a nehra,delhi capitals,punjab kings,4,0,0,1,25.0,4,1.0,30.76923076923077,1.0,4.5,43.05555555555556,3,1.0,1,1,1
419160,2010-04-18,2,a nehra,delhi capitals,sunrisers hyderabad,15,1,1,0,120.0,5,1.0,29.411764705882355,1.0,4.0,39.44444444444444,0,0.0,0,0,18
548319,2012-04-12,1,a nehra,defunct_pune_warriors,punjab kings,4,0,0,0,50.0,6,3.8333333333333335,71.875,4.4,5.5,53.44444444444444,4,4.5,1,0,2
548365,2012-05-13,2,a nehra,defunct_pune_warriors,rajasthan royals,8,1,0,0,112.5,7,3.5714285714285716,69.44444444444444,4.4,4.5,59.0,0,0.0,0,0,9
597998,2013-04-03,1,a nehra,delhi capitals,kolkata knight riders,1,0,0,1,0.0,8,4.25,77.27272727272727,6.2,4.25,81.5,0,0.0,1,0,0
598006,2013-04-09,2,a nehra,delhi capitals,mumbai indians,5,0,0,1,20.0,9,3.7777777777777777,75.55555555555556,6.0,3.7777777777777777,61.5,0,0.0,0,0,1
598044,2013-05-04,1,a nehra,delhi capitals,sunrisers hyderabad,1,0,0,1,0.0,10,3.5,70.0,6.0,3.5,60.5,1,1.0,1,0,0
598062,2013-05-14,2,a nehra,delhi capitals,chennai super kings,1,0,0,1,0.0,11,3.1818181818181817,68.62745098039215,2.4,3.4,36.5,1,18.0,0,0,0
829745,2015-04-22,1,a nehra,chennai super kings,royal challengers bangalore,1,0,0,0,0.0,12,2.9166666666666665,67.3076923076923,2.0,3.2,26.5,0,0.0,1,0,0
829723,2015-04-30,1,a nehra,chennai super kings,kolkata knight riders,4,0,0,0,25.0,13,2.6923076923076925,66.0377358490566,0.2,3.2,4.0,1,0.0,1,0,1
829817,2015-05-19,2,a nehra,chennai super kings,mumbai indians,1,0,0,1,0.0,14,2.5714285714285716,63.1578947368421,0.4,3.2,9.0,1,1.0,0,0,0
1216532,2020-09-29,2,a nortje,delhi capitals,sunrisers hyderabad,2,0,0,0,150.0,0,0.0,62.06896551724138,0.25,3.4444444444444446,6.25,0,0.0,0,1,3
1216524,2020-10-27,2,a nortje,delhi capitals,sunrisers hyderabad,3,0,0,1,33.33333333333333,1,3.0,150.0,1.0,1.7777777777777777,43.75,1,3.0,0,1,1
1304101,2022-05-08,2,a nortje,delhi capitals,chennai super kings,5,0,0,0,20.0,2,2.0,80.0,1.25,1.6666666666666667,52.08333333333333,0,0.0,0,1,1
1359481,2023-04-04,1,a nortje,delhi capitals,gujarat titans,2,1,0,0,200.0,3,1.6666666666666667,50.0,1.5,0.7777777777777778,57.08333333333333,0,0.0,1,1,4
1359485,2023-04-08,2,a nortje,delhi capitals,rajasthan royals,1,0,0,1,0.0,4,2.25,75.0,2.25,1.2222222222222223,100.83333333333333,0,0.0,0,1,0
1359490,2023-04-11,1,a nortje,delhi capitals,mumbai indians,3,1,0,1,166.66666666666669,5,1.8,69.23076923076923,1.8,1.1111111111111112,80.66666666666666,0,0.0,1,0,5
1359494,2023-04-15,2,a nortje,delhi capitals,royal challengers bangalore,13,4,0,0,169.23076923076923,6,2.3333333333333335,87.5,2.2,1.6666666666666667,84.0,0,0.0,0,0,22
1359508,2023-04-24,1,a nortje,delhi capitals,sunrisers hyderabad,2,0,0,0,100.0,7,5.142857142857143,124.13793103448276,6.4,4.111111111111111,111.17948717948718,2,11.0,1,0,2
1359518,2023-05-02,1,a nortje,delhi capitals,gujarat titans,6,0,0,0,50.0,8,4.75,122.58064516129032,6.6,4.333333333333333,127.17948717948718,1,6.0,1,0,3
1359541,2023-05-20,2,a nortje,delhi capitals,chennai super kings,1,0,0,0,0.0,9,4.555555555555555,110.8108108108108,6.4,4.555555555555555,97.17948717948718,1,7.0,0,0,0
1422134,2024-04-03,2,a nortje,delhi capitals,kolkata knight riders,5,0,0,1,60.0,10,4.1,107.89473684210526,6.4,4.1,97.17948717948718,0,0.0,0,0,3
1426273,2024-04-20,2,a nortje,delhi capitals,sunrisers hyderabad,2,0,0,1,0.0,11,4.0,102.32558139534885,6.0,4.1,75.84615384615384,3,1.0,0,0,0
1422134,2024-04-03,1,a raghuvanshi,kolkata knight riders,delhi capitals,26,5,2,1,184.6153846153846,0,0.0,97.77777777777777,2.0,4.444444444444445,52.5,0,0.0,1,1,48
1426260,2024-04-08,1,a raghuvanshi,kolkata knight riders,chennai super kings,18,3,1,1,133.33333333333331,1,48.0,184.6153846153846,13.5,9.666666666666666,73.65384615384616,0,0.0,1,1,24
1426266,2024-04-14,2,a raghuvanshi,kolkata knight riders,lucknow super giants,6,0,1,1,116.66666666666667,2,36.0,163.63636363636365,18.75,11.88888888888889,94.48717948717947,0,0.0,0,1,7
1426269,2024-04-16,1,a raghuvanshi,kolkata knight riders,rajasthan royals,18,5,0,1,166.66666666666669,3,26.333333333333332,158.0,20.5,12.666666666666666,123.65384615384615,0,0.0,1,1,30
1426274,2024-04-21,1,a raghuvanshi,kolkata knight riders,royal challengers bengaluru,4,0,0,1,75.0,4,27.25,160.29411764705884,27.25,15.444444444444445,150.32051282051282,0,0.0,1,1,3
1426289,2024-05-03,1,a raghuvanshi,kolkata knight riders,mumbai indians,4,0,1,1,175.0,5,22.4,155.55555555555557,22.4,13.333333333333334,135.25641025641025,0,0.0,1,0,7
1426292,2024-05-05,1,a raghuvanshi,kolkata knight riders,lucknow super giants,24,3,1,1,125.0,6,19.833333333333332,156.57894736842107,14.2,13.88888888888889,133.33333333333331,1,7.0,1,0,30
392230,2009-05-17,2,a singh,rajasthan royals,delhi capitals,1,0,0,1,0.0,0,0.0,149.0,11.75,15.25,133.33333333333334,0,0.0,0,1,0
392233,2009-05-20,1,a singh,rajasthan royals,kolkata knight riders,2,0,0,0,50.0,1,0.0,0.0,10.0,15.25,104.16666666666667,0,0.0,1,1,1
501214,2011-04-17,1,a singh,rajasthan royals,kolkata knight riders,2,0,0,1,0.0,2,0.5,33.33333333333333,2.75,15.0,75.0,1,1.0,1,1,0
501249,2011-05-09,2,a singh,rajasthan royals,chennai super kings,2,0,0,1,50.0,3,0.3333333333333333,20.0,2.0,13.333333333333334,56.25,0,0.0,0,1,1
548317,2012-04-11,2,a singh,rajasthan royals,mumbai indians,2,0,0,0,0.0,4,0.5,28.57142857142857,0.5,8.11111111111111,25.0,0,0.0,0,1,0
335986,2008-04-20,1,a symonds,sunrisers hyderabad,kolkata knight riders,37,2,2,1,83.78378378378379,0,0.0,22.22222222222222,0.5,6.125,25.0,0,0.0,1,1,31
335988,2008-04-22,1,a symonds,sunrisers hyderabad,delhi capitals,13,2,0,1,92.3076923076923,1,31.0,83.78378378378379,8.25,9.125,45.94594594594595,0,0.0,1,1,12
335990,2008-04-24,1,a symonds,sunrisers hyderabad,rajasthan royals,49,9,6,0,208.16326530612247,2,21.5,86.0,11.0,6.875,56.522869022869024,0,0.0,1,1,102
392216,2009-05-09,1,a symonds,sunrisers hyderabad,punjab kings,35,2,4,0,165.71428571428572,3,48.333333333333336,146.46464646464648,36.5,19.25,108.56368534939963,0,0.0,1,1,58
392220,2009-05-11,1,a symonds,sunrisers hyderabad,rajasthan royals,19,2,1,1,157.89473684210526,4,50.75,151.49253731343285,50.75,25.625,137.49225677797108,1,58.0,1,1,30
392223,2009-05-13,2,a symonds,sunrisers hyderabad,delhi capitals,22,3,2,1,186.36363636363635,5,46.6,152.2875816993464,46.6,26.11111111111111,141.5727527907979,1,132.0,0,0,41
392228,2009-05-16,2,a symonds,sunrisers hyderabad,kolkata knight riders,13,0,1,1,138.46153846153845,6,45.666666666666664,156.57142857142856,48.6,30.666666666666668,162.08872330676843,1,53.0,0,0,18
392229,2009-05-17,2,a symonds,sunrisers hyderabad,punjab kings,23,1,0,1,104.34782608695652,7,41.714285714285715,155.3191489361702,49.8,32.55555555555556,171.31949253753766,1,49.0,0,0,24
392236,2009-05-21,2,a symonds,sunrisers hyderabad,royal challengers bangalore,14,1,1,1,121.42857142857142,8,39.5,149.76303317535545,34.2,35.22222222222222,150.55640469370445,0,0.0,0,0,17
392237,2009-05-22,2,a symonds,sunrisers hyderabad,delhi capitals,15,2,1,1,160.0,9,37.0,148.0,26.0,37.0,141.6992618365616,2,8.5,0,0,24
392239,2009-05-24,1,a symonds,sunrisers hyderabad,royal challengers bangalore,21,4,1,1,157.14285714285714,10,35.7,148.75,24.8,35.7,142.12031446814055,1,77.0,1,0,33
419106,2010-03-12,2,a symonds,sunrisers hyderabad,kolkata knight riders,9,0,0,1,55.55555555555556,11,35.45454545454545,149.42528735632183,23.2,35.9,136.2761586239847,2,25.0,0,0,5
419110,2010-03-14,1,a symonds,sunrisers hyderabad,chennai super kings,37,3,3,0,129.72972972972974,12,32.916666666666664,146.2962962962963,20.6,35.2,119.69496204278812,0,0.0,1,0,48
419117,2010-03-19,1,a symonds,sunrisers hyderabad,punjab kings,38,3,3,1,139.4736842105263,13,34.07692307692308,144.29967426710098,25.4,29.8,124.77134277134277,2,24.0,1,0,53
419120,2010-03-21,1,a symonds,sunrisers hyderabad,delhi capitals,24,3,2,1,145.83333333333331,14,35.42857142857143,143.768115942029,32.6,29.3,128.38036532773376,3,45.0,1,0,35
419126,2010-03-26,1,a symonds,sunrisers hyderabad,rajasthan royals,13,3,0,0,161.53846153846155,15,35.4,143.90243902439025,34.8,29.8,125.54703199440041,2,56.0,1,0,21
419130,2010-03-28,2,a symonds,sunrisers hyderabad,mumbai indians,5,0,0,0,20.0,16,34.5,144.5026178010471,32.4,27.8,126.4261528735213,0,0.0,0,0,1
419135,2010-04-01,2,a symonds,sunrisers hyderabad,kolkata knight riders,36,5,0,1,122.22222222222223,17,32.529411764705884,142.89405684754522,31.6,26.1,119.31504176241019,3,0.3333333333333333,0,0,44
419138,2010-04-03,2,a symonds,sunrisers hyderabad,mumbai indians,16,2,0,1,118.75,18,33.166666666666664,141.13475177304963,30.8,28.1,117.81354026090867,1,98.0,0,0,19
419141,2010-04-05,2,a symonds,sunrisers hyderabad,rajasthan royals,18,2,0,1,72.22222222222221,19,32.421052631578945,140.31890660592254,24.0,28.3,113.66880341880342,3,6.666666666666667,0,0,13
419145,2010-04-08,2,a symonds,sunrisers hyderabad,royal challengers bangalore,24,5,3,0,220.83333333333334,20,31.45,137.636761487965,19.6,27.2,98.9465811965812,2,83.0,0,0,53
419147,2010-04-10,2,a symonds,sunrisers hyderabad,chennai super kings,22,1,2,0,122.72727272727273,21,32.476190476190474,141.78794178794178,26.0,29.2,110.80555555555557,1,103.0,0,0,27
419151,2010-04-12,1,a symonds,sunrisers hyderabad,royal challengers bangalore,18,1,0,1,77.77777777777779,22,32.22727272727273,140.95427435387674,31.2,31.4,131.3510101010101,3,25.0,1,0,14
419156,2010-04-16,2,a symonds,sunrisers hyderabad,punjab kings,6,0,0,1,66.66666666666666,23,31.434782608695652,138.77159309021116,25.2,28.0,122.4621212121212,3,39.0,0,0,4
419160,2010-04-18,1,a symonds,sunrisers hyderabad,delhi capitals,29,3,5,1,182.75862068965517,24,30.291666666666668,137.95066413662238,22.2,23.1,112.04545454545455,4,34.75,1,0,53
419163,2010-04-22,2,a symonds,sunrisers hyderabad,chennai super kings,21,3,0,1,109.52380952380953,25,31.2,140.28776978417267,30.2,24.9,134.15273423894115,2,82.5,0,0,23
419164,2010-04-24,1,a symonds,sunrisers hyderabad,royal challengers bangalore,8,0,0,1,25.0,26,30.884615384615383,139.1681109185442,24.2,25.1,111.89082947703636,4,24.5,1,0,2
501218,2011-04-20,2,a symonds,mumbai indians,defunct_pune_warriors,15,2,0,0,106.66666666666667,27,29.814814814814813,137.60683760683762,19.2,25.2,92.34537493158183,0,0.0,0,0,16
501221,2011-04-22,1,a symonds,mumbai indians,chennai super kings,25,1,2,0,124.0,28,29.321428571428573,136.83333333333334,19.6,22.4,98.1231527093596,3,5.333333333333333,1,0,31
501224,2011-04-24,1,a symonds,mumbai indians,sunrisers hyderabad,33,4,1,0,133.33333333333331,29,29.379310344827587,136.32,25.0,23.6,109.58981937602627,0,0.0,1,0,44
501231,2011-04-29,1,a symonds,mumbai indians,rajasthan royals,25,1,0,1,64.0,30,29.866666666666667,136.17021276595744,23.2,26.7,99.70476190476191,4,11.0,1,0,16
501237,2011-05-02,1,a symonds,mumbai indians,punjab kings,6,0,0,0,66.66666666666666,31,29.419354838709676,133.5285505124451,21.8,23.0,90.6,4,45.5,1,0,4
501241,2011-05-04,1,a symonds,mumbai indians,defunct_pune_warriors,3,0,0,1,100.0,32,28.625,132.94629898403483,22.2,20.7,98.93333333333332,1,143.0,1,0,3
501246,2011-05-07,1,a symonds,mumbai indians,delhi capitals,4,0,0,0,100.0,33,27.848484848484848,132.80346820809248,19.6,19.6,97.6,5,3.8,1,0,4
501251,2011-05-10,2,a symonds,mumbai indians,punjab kings,5,1,0,0,160.0,34,27.147058823529413,132.6149425287356,14.2,19.6,92.8,5,33.8,0,0,8
501256,2011-05-14,2,a symonds,mumbai indians,sunrisers hyderabad,19,0,0,1,42.10526315789473,35,26.6,132.81027104136948,7.0,15.1,98.13333333333333,1,151.0,0,0,8
1304112,2022-05-18,2,a tomar,kolkata knight riders,lucknow super giants,8,1,0,1,50.0,0,0.0,130.41666666666666,4.75,14.222222222222221,106.66666666666666,0,0.0,0,1,4
419107,2010-03-13,2,a uniyal,rajasthan royals,mumbai indians,1,0,0,1,0.0,0,0.0,50.0,5.0,15.75,120.0,0,0.0,0,1,0
419111,2010-03-15,1,a uniyal,rajasthan royals,delhi capitals,6,0,0,0,66.66666666666666,1,0.0,0.0,4.0,13.75,86.66666666666667,0,0.0,1,1,4
980979,2016-05-10,2,a zampa,rising pune supergiants,sunrisers hyderabad,1,0,0,1,0.0,0,0.0,57.14285714285714,4.0,11.285714285714286,80.0,0,0.0,0,1,0
1082599,2017-04-11,2,a zampa,rising pune supergiants,delhi capitals,6,1,0,1,83.33333333333334,1,0.0,0.0,0.0,5.0,0.0,0,0.0,0,1,5
1359491,2023-04-12,1,a zampa,rajasthan royals,chennai super kings,1,0,0,1,100.0,2,2.5,71.42857142857143,1.6666666666666667,3.4285714285714284,27.777777777777782,0,0.0,1,1,1
1359522,2023-05-05,1,a zampa,rajasthan royals,gujarat titans,8,0,0,1,75.0,3,2.0,75.0,1.5,3.0,45.833333333333336,0,0.0,1,1,6
1359534,2023-05-14,2,a zampa,rajasthan royals,royal challengers bangalore,6,0,0,1,33.33333333333333,4,3.0,75.0,3.0,3.4285714285714284,64.58333333333334,0,0.0,0,1,2
392196,2009-04-27,2,aa bilakhia,sunrisers hyderabad,chennai super kings,13,1,0,0,84.61538461538461,0,0.0,63.63636363636363,3.0,3.3333333333333335,64.58333333333334,0,0.0,0,1,11
392201,2009-04-30,1,aa bilakhia,sunrisers hyderabad,delhi capitals,25,2,0,1,80.0,1,11.0,84.61538461538461,5.75,3.8333333333333335,85.73717948717949,0,0.0,1,1,20
392205,2009-05-02,1,aa bilakhia,sunrisers hyderabad,rajasthan royals,5,0,0,1,20.0,2,15.5,81.57894736842105,9.5,6.142857142857143,84.90384615384616,0,0.0,1,1,1
392236,2009-05-21,2,aa bilakhia,sunrisers hyderabad,royal challengers bangalore,8,2,0,0,200.0,3,10.666666666666666,74.4186046511628,9.5,5.5,64.90384615384616,0,0.0,0,1,16
392237,2009-05-22,2,aa bilakhia,sunrisers hyderabad,delhi capitals,18,0,0,1,44.44444444444444,4,12.0,94.11764705882352,12.0,7.5,96.15384615384616,1,16.0,0,1,8
392239,2009-05-24,1,aa bilakhia,sunrisers hyderabad,royal challengers bangalore,7,0,0,1,85.71428571428571,5,11.2,81.15942028985508,11.2,7.555555555555555,85.8119658119658,1,28.0,1,0,6
419141,2010-04-05,2,aa bilakhia,sunrisers hyderabad,rajasthan royals,4,0,0,1,50.0,6,10.333333333333334,81.57894736842105,10.2,8.222222222222221,86.03174603174604,1,22.0,0,0,2
501258,2011-05-15,1,aa chavan,rajasthan royals,defunct_kochi_tuskers,3,0,0,0,33.33333333333333,0,0.0,80.0,7.75,8.625,87.53968253968253,0,0.0,1,1,1
548317,2012-04-11,2,aa chavan,rajasthan royals,mumbai indians,2,1,0,1,200.0,1,1.0,33.33333333333333,7.75,8.625,90.87301587301586,0,0.0,0,1,4
548349,2012-05-01,1,aa chavan,rajasthan royals,delhi capitals,6,1,0,0,116.66666666666667,2,2.5,100.0,4.75,8.375,90.87301587301587,0,0.0,1,1,7
419107,2010-03-13,2,aa jhunjhunwala,rajasthan royals,mumbai indians,11,1,1,1,127.27272727272727,0,0.0,109.09090909090908,3.6666666666666665,8.375,106.34920634920634,0,0.0,0,1,14
419111,2010-03-15,1,aa jhunjhunwala,rajasthan royals,delhi capitals,41,4,1,0,114.6341463414634,1,14.0,127.27272727272727,6.333333333333333,8.75,120.2020202020202,0,0.0,1,1,47
419115,2010-03-18,1,aa jhunjhunwala,rajasthan royals,royal challengers bangalore,7,1,0,1,71.42857142857143,2,30.5,117.3076923076923,16.5,12.125,118.810051736881,0,0.0,1,1,5
419118,2010-03-20,1,aa jhunjhunwala,rajasthan royals,kolkata knight riders,35,5,0,1,128.57142857142858,3,22.0,111.86440677966101,17.5,12.625,128.33386126069053,0,0.0,1,1,45
419129,2010-03-28,1,aa jhunjhunwala,rajasthan royals,chennai super kings,6,2,0,1,183.33333333333331,4,27.75,118.08510638297874,27.75,16.25,110.47671840354766,0,0.0,1,1,11
419134,2010-03-31,2,aa jhunjhunwala,rajasthan royals,delhi capitals,4,0,0,0,50.0,5,24.4,122.0,24.4,16.625,125.0480413895048,1,11.0,0,0,2
419137,2010-04-03,2,aa jhunjhunwala,rajasthan royals,chennai super kings,4,0,1,1,175.0,6,20.666666666666668,119.23076923076923,22.0,16.125,109.59349593495935,1,49.0,0,0,7
419141,2010-04-05,1,aa jhunjhunwala,rajasthan royals,sunrisers hyderabad,8,1,0,1,137.5,7,18.714285714285715,121.2962962962963,14.0,15.11111111111111,121.66666666666667,0,0.0,1,0,11
419150,2010-04-11,2,aa jhunjhunwala,rajasthan royals,mumbai indians,21,0,1,1,100.0,8,17.75,122.41379310344827,15.2,16.22222222222222,134.88095238095238,1,11.0,0,0,21
419154,2010-04-14,1,aa jhunjhunwala,rajasthan royals,royal challengers bangalore,20,1,0,1,65.0,9,18.11111111111111,118.97810218978103,10.4,18.11111111111111,129.16666666666669,1,35.0,1,0,13
501241,2011-05-04,2,aa jhunjhunwala,defunct_pune_warriors,mumbai indians,15,2,0,1,66.66666666666666,10,17.6,112.10191082802548,10.8,17.6,105.5,2,9.0,0,0,10
501248,2011-05-08,2,aa jhunjhunwala,defunct_pune_warriors,punjab kings,2,0,0,0,0.0,11,16.90909090909091,108.13953488372093,12.4,17.2,108.83333333333333,0,0.0,0,0,0
548321,2012-04-19,1,aa jhunjhunwala,sunrisers hyderabad,delhi capitals,5,1,0,1,80.0,12,15.5,106.89655172413792,11.0,12.5,73.83333333333333,2,0.0,1,0,4
548352,2012-05-04,2,aa jhunjhunwala,sunrisers hyderabad,chennai super kings,1,0,0,0,100.0,13,14.615384615384615,106.14525139664805,9.6,12.4,62.33333333333333,2,26.5,0,0,1
548359,2012-05-08,2,aa jhunjhunwala,sunrisers hyderabad,punjab kings,19,0,1,1,94.73684210526315,14,13.642857142857142,106.11111111111111,5.6,8.0,62.33333333333333,1,19.0,0,0,18
1426286,2024-04-30,2,aa kulkarni,lucknow super giants,mumbai indians,1,0,0,1,0.0,0,0.0,105.0251256281407,3.75,7.666666666666667,61.66666666666666,0,0.0,0,1,0
1426292,2024-05-05,2,aa kulkarni,lucknow super giants,kolkata knight riders,7,2,0,1,128.57142857142858,1,0.0,0.0,1.25,7.444444444444445,45.0,0,0.0,0,1,9
335982,2008-04-18,2,aa noffke,royal challengers bangalore,kolkata knight riders,9,1,0,1,88.88888888888889,0,0.0,112.5,1.6666666666666667,7.5,60.0,0,0.0,0,1,8
335993,2008-04-26,1,ab agarkar,kolkata knight riders,chennai super kings,7,1,0,1,142.85714285714286,0,0.0,88.88888888888889,0.5,7.0,50.0,0,0.0,1,1,10
335997,2008-04-29,1,ab agarkar,kolkata knight riders,mumbai indians,6,0,0,1,33.33333333333333,1,10.0,142.85714285714286,5.0,5.428571428571429,71.42857142857143,0,0.0,1,1,2
336000,2008-05-01,2,ab agarkar,kolkata knight riders,rajasthan royals,10,1,1,1,130.0,2,6.0,92.3076923076923,4.0,3.857142857142857,58.730158730158735,0,0.0,0,1,13
336003,2008-05-03,2,ab agarkar,kolkata knight riders,punjab kings,2,0,0,0,50.0,3,8.333333333333334,108.69565217391303,8.333333333333334,4.285714285714286,102.06349206349206,0,0.0,0,1,1
336021,2008-05-16,1,ab agarkar,kolkata knight riders,mumbai indians,14,2,0,1,107.14285714285714,4,6.5,104.0,6.5,4.428571428571429,89.04761904761905,1,1.0,1,1,15
