match_id,date,batsman,venue,batting_team,bowling_team,runs_scored,balls_faced,strike_rate,avg_runs_last_3,avg_runs_last_5,venue_avg_runs,career_runs,career_avg,next_match_runs
250,2011-04-17,V Sehwag,Dr DY Patil Sports Academy,Delhi Daredevils,Pune Warriors,37,25,148.0,20.0,14.4,38.5,2728,26.23076923076923,12.0
253,2011-04-19,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,12,7,171.42857142857142,17.666666666666668,16.0,28.272727272727273,2728,26.23076923076923,77.0
259,2011-04-23,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,77,37,208.10810810810813,42.0,29.8,28.272727272727273,2728,26.23076923076923,25.0
263,2011-04-26,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,25,18,138.88888888888889,38.0,31.0,28.272727272727273,2728,26.23076923076923,34.0
266,2011-04-28,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,34,23,147.82608695652172,45.333333333333336,37.0,28.272727272727273,2728,26.23076923076923,80.0
269,2011-04-30,V Sehwag,Nehru Stadium,Delhi Daredevils,Kochi Tuskers Kerala,80,48,166.66666666666669,46.333333333333336,45.6,80.0,2728,26.23076923076923,15.0
274,2011-05-02,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Kochi Tuskers Kerala,15,9,166.66666666666669,43.0,46.2,28.272727272727273,2728,26.23076923076923,119.0
279,2011-05-05,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Deccan Chargers,119,58,205.17241379310346,71.33333333333333,54.6,45.8,2728,26.23076923076923,2.0
282,2011-05-07,V Sehwag,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,2,4,50.0,45.333333333333336,50.0,32.666666666666664,2728,26.23076923076923,20.0
309,2012-04-05,V Sehwag,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,20,13,153.84615384615387,47.0,47.2,21.5,2728,26.23076923076923,0.0
312,2012-04-07,V Sehwag,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,0,1,0.0,7.333333333333333,31.2,20.166666666666668,2728,26.23076923076923,33.0
318,2012-04-10,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,33,21,157.14285714285714,17.666666666666668,34.8,28.272727272727273,2728,26.23076923076923,32.0
327,2012-04-16,V Sehwag,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,32,37,86.48648648648648,21.666666666666668,17.4,32.666666666666664,2728,26.23076923076923,7.0
323,2012-04-19,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,7,5,140.0,24.0,18.4,28.272727272727273,2728,26.23076923076923,57.0
335,2012-04-21,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Pune Warriors,57,33,172.72727272727272,32.0,25.8,28.272727272727273,2728,26.23076923076923,87.0
339,2012-04-24,V Sehwag,Subrata Roy Sahara Stadium,Delhi Daredevils,Pune Warriors,87,48,181.25,50.333333333333336,43.2,36.0,2728,26.23076923076923,73.0
342,2012-04-27,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,73,43,169.7674418604651,72.33333333333333,51.2,28.272727272727273,2728,26.23076923076923,63.0
345,2012-04-29,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,63,40,157.5,74.33333333333333,57.4,28.272727272727273,2728,26.23076923076923,73.0
349,2012-05-01,V Sehwag,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,73,39,187.17948717948718,69.66666666666667,70.6,26.25,2728,26.23076923076923,23.0
357,2012-05-07,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,23,9,255.55555555555554,53.0,63.8,28.272727272727273,2728,26.23076923076923,4.0
331,2012-05-10,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Deccan Chargers,4,2,200.0,33.333333333333336,47.2,45.8,2728,26.23076923076923,4.0
364,2012-05-12,V Sehwag,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,4,2,200.0,10.333333333333334,33.4,13.5,2728,26.23076923076923,8.0
369,2012-05-15,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,8,9,88.88888888888889,5.333333333333333,22.4,28.272727272727273,2728,26.23076923076923,10.0
378,2012-05-22,V Sehwag,Subrata Roy Sahara Stadium,Delhi Daredevils,Kolkata Knight Riders,10,7,142.85714285714286,7.333333333333333,9.8,36.0,2728,26.23076923076923,1.0
380,2012-05-25,V Sehwag,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,1,8,12.5,6.333333333333333,5.4,13.5,2728,26.23076923076923,12.0
394,2013-04-12,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,12,10,120.0,7.666666666666667,7.0,28.272727272727273,2728,26.23076923076923,25.0
401,2013-04-16,V Sehwag,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,25,23,108.69565217391303,12.666666666666666,11.2,20.166666666666668,2728,26.23076923076923,17.0
404,2013-04-18,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,17,16,106.25,18.0,13.0,28.272727272727273,2728,26.23076923076923,95.0
408,2013-04-21,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,95,57,166.66666666666669,45.666666666666664,30.0,28.272727272727273,2728,26.23076923076923,23.0
443,2013-04-23,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,23,23,100.0,45.0,34.4,28.272727272727273,2728,26.23076923076923,28.0
419,2013-04-28,V Sehwag,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Pune Warriors,28,30,93.33333333333333,48.666666666666664,37.6,22.5,2728,26.23076923076923,17.0
424,2013-05-01,V Sehwag,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Kolkata Knight Riders,17,15,113.33333333333333,22.666666666666668,36.0,22.5,2728,26.23076923076923,8.0
428,2013-05-04,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,Sunrisers Hyderabad,8,17,47.05882352941176,17.666666666666668,34.2,45.8,2728,26.23076923076923,11.0
433,2013-05-07,V Sehwag,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,11,9,122.22222222222223,12.0,17.4,26.25,2728,26.23076923076923,18.0
438,2013-05-10,V Sehwag,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,18,10,180.0,12.333333333333334,16.4,28.272727272727273,2728,26.23076923076923,0.0
446,2013-05-14,V Sehwag,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,0,2,0.0,9.666666666666666,10.8,13.5,2728,26.23076923076923,30.0
412,2013-05-16,V Sehwag,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,Kings XI Punjab,30,22,136.36363636363635,16.0,13.4,30.0,2728,26.23076923076923,11.0
451,2013-05-19,V Sehwag,Subrata Roy Sahara Stadium,Delhi Daredevils,Pune Warriors,11,10,110.00000000000001,13.666666666666666,14.0,36.0,2728,26.23076923076923,19.0
460,2014-04-18,V Sehwag,Sheikh Zayed Stadium,Kings XI Punjab,Chennai Super Kings,19,10,190.0,20.0,15.6,28.0,2728,26.23076923076923,2.0
464,2014-04-20,V Sehwag,Sharjah Cricket Stadium,Kings XI Punjab,Rajasthan Royals,2,8,25.0,10.666666666666666,12.4,16.0,2728,26.23076923076923,30.0
466,2014-04-22,V Sehwag,Sharjah Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,30,22,136.36363636363635,17.0,18.4,16.0,2728,26.23076923076923,37.0
472,2014-04-26,V Sehwag,Sheikh Zayed Stadium,Kings XI Punjab,Kolkata Knight Riders,37,30,123.33333333333334,23.0,19.8,28.0,2728,26.23076923076923,32.0
475,2014-04-28,V Sehwag,Dubai International Cricket Stadium,Kings XI Punjab,Royal Challengers Bangalore,32,27,118.5185185185185,33.0,24.0,32.0,2728,26.23076923076923,1.0
479,2014-05-03,V Sehwag,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,1,2,50.0,23.333333333333332,20.4,32.666666666666664,2728,26.23076923076923,30.0
486,2014-05-07,V Sehwag,Barabati Stadium,Kings XI Punjab,Chennai Super Kings,30,25,120.0,21.0,26.0,35.0,2728,26.23076923076923,30.0
488,2014-05-09,V Sehwag,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,30,29,103.44827586206897,20.333333333333332,26.0,20.166666666666668,2728,26.23076923076923,72.0
491,2014-05-11,V Sehwag,Barabati Stadium,Kings XI Punjab,Kolkata Knight Riders,72,52,138.46153846153845,44.0,33.0,35.0,2728,26.23076923076923,4.0
496,2014-05-14,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Sunrisers Hyderabad,4,2,200.0,35.333333333333336,27.4,45.8,2728,26.23076923076923,23.0
502,2014-05-19,V Sehwag,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,23,23,100.0,33.0,31.8,28.272727272727273,2728,26.23076923076923,17.0
505,2014-05-21,V Sehwag,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,17,12,141.66666666666669,14.666666666666666,29.2,10.0,2728,26.23076923076923,18.0
509,2014-05-23,V Sehwag,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,18,9,200.0,19.333333333333332,26.8,10.0,2728,26.23076923076923,9.0
512,2014-05-25,V Sehwag,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,9,8,112.5,14.666666666666666,14.2,10.0,2728,26.23076923076923,2.0
514,2014-05-27,V Sehwag,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,2,3,66.66666666666666,9.666666666666666,13.8,21.5,2728,26.23076923076923,122.0
516,2014-05-30,V Sehwag,Wankhede Stadium,Kings XI Punjab,Chennai Super Kings,122,62,196.7741935483871,44.333333333333336,33.6,32.666666666666664,2728,26.23076923076923,7.0
517,2014-06-01,V Sehwag,M Chinnaswamy Stadium,Kings XI Punjab,Kolkata Knight Riders,7,10,70.0,43.666666666666664,31.6,20.166666666666668,2728,26.23076923076923,0.0
520,2015-04-10,V Sehwag,Maharashtra Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,0,1,0.0,43.0,28.0,19.333333333333332,2728,26.23076923076923,36.0
524,2015-04-12,V Sehwag,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,36,20,180.0,14.333333333333334,33.4,32.666666666666664,2728,26.23076923076923,47.0
528,2015-04-15,V Sehwag,Maharashtra Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,47,44,106.81818181818181,27.666666666666668,42.4,19.333333333333332,2728,26.23076923076923,11.0
532,2015-04-18,V Sehwag,Maharashtra Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,11,10,110.00000000000001,31.333333333333332,20.2,19.333333333333332,2728,26.23076923076923,1.0
536,2015-04-21,V Sehwag,"Sardar Patel Stadium, Motera",Kings XI Punjab,Rajasthan Royals,1,4,25.0,19.666666666666668,19.0,38.0,2728,26.23076923076923,1.0
542,2015-04-25,V Sehwag,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,1,3,33.33333333333333,4.333333333333333,19.2,13.5,2728,26.23076923076923,1.0
548,2015-05-01,V Sehwag,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,1,2,50.0,1.0,12.2,28.272727272727273,2728,26.23076923076923,2.0
10,2017-04-12,V Shankar,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,1,2,50.0,1.0,1.0,1.0,101,25.25,15.0
47,2017-05-08,V Shankar,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,15,13,115.38461538461537,8.0,8.0,15.0,101,25.25,63.0
52,2017-05-13,V Shankar,Green Park,Sunrisers Hyderabad,Gujarat Lions,63,44,143.1818181818182,26.333333333333332,26.333333333333332,63.0,101,25.25,22.0
492,2014-05-11,VH Zol,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,16,14,114.28571428571428,16.0,16.0,14.5,29,14.5,13.0
293,2011-05-15,VR Aaron,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,Kings XI Punjab,0,5,0.0,0.0,0.0,0.0,46,5.111111111111111,1.0
357,2012-05-07,VR Aaron,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,1,1,100.0,0.5,0.5,1.0,46,5.111111111111111,0.0
380,2012-05-25,VR Aaron,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,0,2,0.0,0.3333333333333333,0.3333333333333333,0.0,46,5.111111111111111,11.0
475,2014-04-28,VR Aaron,Dubai International Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,11,15,73.33333333333333,4.0,3.0,11.0,46,5.111111111111111,7.0
484,2014-05-06,VR Aaron,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,7,8,87.5,6.0,3.8,7.0,46,5.111111111111111,17.0
488,2014-05-09,VR Aaron,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,17,11,154.54545454545453,11.666666666666666,7.2,7.666666666666667,46,5.111111111111111,6.0
525,2015-04-13,VR Aaron,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,6,3,200.0,10.0,8.2,7.666666666666667,46,5.111111111111111,4.0
11,2017-04-13,VR Aaron,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,4,6,66.66666666666666,9.0,9.0,4.0,46,5.111111111111111,0.0
69,2008-04-25,VRV Singh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,4,2,200.0,4.0,4.0,4.0,4,2.0,0.0
201,2010-03-30,VS Malik,Brabourne Stadium,Kings XI Punjab,Mumbai Indians,6,5,120.0,6.0,6.0,6.0,7,3.5,1.0
64,2008-04-20,VVS Laxman,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,0,6,0.0,0.0,0.0,0.0,282,14.1,2.0
66,2008-04-22,VVS Laxman,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Delhi Daredevils,2,6,33.33333333333333,1.0,1.0,22.0,282,14.1,16.0
68,2008-04-24,VVS Laxman,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Rajasthan Royals,16,16,100.0,6.0,6.0,22.0,282,14.1,37.0
72,2008-04-27,VVS Laxman,Dr DY Patil Sports Academy,Deccan Chargers,Mumbai Indians,37,27,137.03703703703704,18.333333333333332,13.75,19.666666666666668,282,14.1,48.0
77,2008-05-01,VVS Laxman,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,48,35,137.14285714285714,33.666666666666664,20.6,22.0,282,14.1,52.0
111,2008-05-03,VVS Laxman,M Chinnaswamy Stadium,Deccan Chargers,Royal Challengers Bangalore,52,44,118.18181818181819,45.666666666666664,31.0,52.0,282,14.1,10.0
121,2009-04-19,VVS Laxman,Newlands,Deccan Chargers,Kolkata Knight Riders,10,10,100.0,36.666666666666664,32.6,7.5,282,14.1,5.0
124,2009-04-22,VVS Laxman,Newlands,Deccan Chargers,Royal Challengers Bangalore,5,10,50.0,22.333333333333332,30.4,7.5,282,14.1,0.0
128,2009-04-25,VVS Laxman,Kingsmead,Deccan Chargers,Mumbai Indians,0,1,0.0,5.0,23.0,2.0,282,14.1,4.0
131,2009-04-27,VVS Laxman,Kingsmead,Deccan Chargers,Chennai Super Kings,4,5,80.0,3.0,14.2,2.0,282,14.1,0.0
144,2009-05-04,VVS Laxman,Buffalo Park,Deccan Chargers,Chennai Super Kings,0,7,0.0,1.3333333333333333,3.8,0.0,282,14.1,22.0
175,2010-03-12,VVS Laxman,Dr DY Patil Sports Academy,Deccan Chargers,Kolkata Knight Riders,22,14,157.14285714285714,8.666666666666666,6.2,19.666666666666668,282,14.1,12.0
179,2010-03-14,VVS Laxman,"MA Chidambaram Stadium, Chepauk",Deccan Chargers,Chennai Super Kings,12,11,109.09090909090908,11.333333333333334,7.6,12.0,282,14.1,10.0
186,2010-03-19,VVS Laxman,Barabati Stadium,Deccan Chargers,Kings XI Punjab,10,7,142.85714285714286,14.666666666666666,9.6,10.0,282,14.1,10.0
195,2010-03-26,VVS Laxman,"Sardar Patel Stadium, Motera",Deccan Chargers,Rajasthan Royals,10,12,83.33333333333334,10.666666666666666,10.8,10.0,282,14.1,4.0
207,2010-04-03,VVS Laxman,Brabourne Stadium,Deccan Chargers,Mumbai Indians,4,7,57.14285714285714,8.0,11.6,4.0,282,14.1,6.0
210,2010-04-05,VVS Laxman,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Rajasthan Royals,6,11,54.54545454545454,6.666666666666667,8.4,6.0,282,14.1,36.0
237,2011-04-09,VVS Laxman,Nehru Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,36,29,124.13793103448276,15.333333333333334,13.2,36.0,282,14.1,0.0
244,2011-04-13,VVS Laxman,Dr DY Patil Sports Academy,Kochi Tuskers Kerala,Pune Warriors,0,3,0.0,14.0,11.2,19.666666666666668,282,14.1,8.0
73,2008-04-27,VY Mahesh,"Punjab Cricket Association Stadium, Mohali",Delhi Daredevils,Kings XI Punjab,6,5,120.0,6.0,6.0,6.0,15,3.0,3.0
82,2008-05-04,VY Mahesh,Dr DY Patil Sports Academy,Delhi Daredevils,Mumbai Indians,3,5,60.0,4.5,4.5,3.0,15,3.0,0.0
93,2008-05-11,VY Mahesh,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,0,1,0.0,3.0,3.0,0.0,15,3.0,3.0
95,2008-05-13,VY Mahesh,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,3,7,42.857142857142854,2.0,3.0,3.0,15,3.0,3.0
5,2017-04-08,Vishnu Vinod,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,9,5,180.0,9.0,9.0,9.0,19,6.333333333333333,7.0
8,2017-04-10,Vishnu Vinod,Holkar Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,7,12,58.333333333333336,8.0,8.0,7.0,19,6.333333333333333,3.0
60,2008-04-18,W Jaffer,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,6,18,33.33333333333333,6.0,6.0,25.0,130,16.25,50.0
74,2008-04-28,W Jaffer,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,50,36,138.88888888888889,28.0,28.0,25.0,130,16.25,10.0
76,2008-04-30,W Jaffer,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,10,9,111.11111111111111,22.0,22.0,10.0,130,16.25,44.0
111,2008-05-03,W Jaffer,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,44,37,118.91891891891892,34.666666666666664,27.5,25.0,130,16.25,0.0
84,2008-05-05,W Jaffer,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,0,5,0.0,18.0,22.0,25.0,130,16.25,5.0
80,2008-05-25,W Jaffer,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Deccan Chargers,5,5,100.0,16.333333333333332,21.8,5.0,130,16.25,7.0
143,2009-05-03,W Jaffer,New Wanderers Stadium,Royal Challengers Bangalore,Mumbai Indians,7,10,70.0,4.0,13.2,7.0,130,16.25,8.0
65,2008-04-21,WA Mota,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,1,1,100.0,1.0,1.0,1.0,56,7.0,25.0
116,2008-05-31,WA Mota,Wankhede Stadium,Kings XI Punjab,Chennai Super Kings,25,27,92.5925925925926,13.0,13.0,25.0,56,7.0,1.0
130,2009-04-26,WA Mota,Newlands,Kings XI Punjab,Rajasthan Royals,1,2,50.0,9.0,9.0,1.0,56,7.0,5.0
135,2009-04-29,WA Mota,Kingsmead,Kings XI Punjab,Mumbai Indians,5,6,83.33333333333334,10.333333333333334,8.0,5.0,56,7.0,3.0
151,2009-05-09,WA Mota,De Beers Diamond Oval,Kings XI Punjab,Deccan Chargers,3,4,75.0,3.0,7.0,3.0,56,7.0,4.0
157,2009-05-12,WA Mota,SuperSport Park,Kings XI Punjab,Mumbai Indians,4,7,57.14285714285714,4.0,7.6,4.0,56,7.0,12.0
164,2009-05-17,WA Mota,New Wanderers Stadium,Kings XI Punjab,Deccan Chargers,12,19,63.1578947368421,6.333333333333333,5.0,12.0,56,7.0,5.0
244,2011-04-13,WD Parnell,Dr DY Patil Sports Academy,Pune Warriors,Kochi Tuskers Kerala,1,6,16.666666666666664,1.0,1.0,7.0,63,5.25,10.0
250,2011-04-17,WD Parnell,Dr DY Patil Sports Academy,Pune Warriors,Delhi Daredevils,10,10,100.0,5.5,5.5,7.0,63,5.25,9.0
254,2011-04-20,WD Parnell,Wankhede Stadium,Pune Warriors,Mumbai Indians,9,8,112.5,6.666666666666667,6.666666666666667,10.0,63,5.25,16.0
295,2011-05-16,WD Parnell,Dr DY Patil Sports Academy,Pune Warriors,Deccan Chargers,16,17,94.11764705882352,11.666666666666666,9.0,7.0,63,5.25,1.0
298,2011-05-19,WD Parnell,Dr DY Patil Sports Academy,Pune Warriors,Kolkata Knight Riders,1,1,100.0,8.666666666666666,7.4,7.0,63,5.25,11.0
310,2012-04-06,WD Parnell,Wankhede Stadium,Pune Warriors,Mumbai Indians,11,15,73.33333333333333,9.333333333333334,9.4,10.0,63,5.25,2.0
351,2012-05-03,WD Parnell,Subrata Roy Sahara Stadium,Pune Warriors,Mumbai Indians,2,5,40.0,4.666666666666667,7.8,3.0,63,5.25,1.0
353,2012-05-05,WD Parnell,Eden Gardens,Pune Warriors,Kolkata Knight Riders,1,2,50.0,4.666666666666667,6.2,1.0,63,5.25,2.0
358,2012-05-08,WD Parnell,Subrata Roy Sahara Stadium,Pune Warriors,Rajasthan Royals,2,2,100.0,1.6666666666666667,3.4,3.0,63,5.25,3.0
375,2012-05-19,WD Parnell,Subrata Roy Sahara Stadium,Pune Warriors,Kolkata Knight Riders,3,5,60.0,2.0,3.8,3.0,63,5.25,5.0
437,2013-05-09,WD Parnell,Subrata Roy Sahara Stadium,Pune Warriors,Kolkata Knight Riders,5,7,71.42857142857143,3.3333333333333335,2.6,3.0,63,5.25,2.0
64,2008-04-20,WP Saha,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,10,17,58.82352941176471,10.0,10.0,18.333333333333332,1557,19.96153846153846,27.0
71,2008-04-26,WP Saha,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,27,16,168.75,18.5,18.5,21.714285714285715,1557,19.96153846153846,1.0
78,2008-05-01,WP Saha,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,1,2,50.0,12.666666666666666,12.666666666666666,1.0,1557,19.96153846153846,59.0
81,2008-05-03,WP Saha,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,59,32,184.375,29.0,24.25,27.0,1557,19.96153846153846,17.0
88,2008-05-08,WP Saha,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,17,10,170.0,25.666666666666668,22.8,18.333333333333332,1557,19.96153846153846,5.0
95,2008-05-13,WP Saha,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,5,6,83.33333333333334,27.0,21.8,18.333333333333332,1557,19.96153846153846,1.0
99,2008-05-16,WP Saha,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,1,6,16.666666666666664,7.666666666666667,16.6,39.75,1557,19.96153846153846,15.0
103,2008-05-18,WP Saha,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,15,9,166.66666666666669,7.0,19.4,18.333333333333332,1557,19.96153846153846,11.0
105,2008-05-20,WP Saha,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,11,6,183.33333333333331,9.0,9.8,18.333333333333332,1557,19.96153846153846,13.0
112,2008-05-25,WP Saha,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,13,15,86.66666666666667,13.0,9.0,18.333333333333332,1557,19.96153846153846,21.0
134,2009-04-29,WP Saha,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,21,14,150.0,15.0,12.2,11.0,1557,19.96153846153846,8.0
138,2009-05-01,WP Saha,Buffalo Park,Kolkata Knight Riders,Mumbai Indians,8,4,200.0,14.0,13.6,8.0,1557,19.96153846153846,1.0
146,2009-05-05,WP Saha,Kingsmead,Kolkata Knight Riders,Delhi Daredevils,1,1,100.0,10.0,10.8,11.0,1557,19.96153846153846,0.0
154,2009-05-10,WP Saha,New Wanderers Stadium,Kolkata Knight Riders,Delhi Daredevils,0,1,0.0,3.0,8.6,3.5,1557,19.96153846153846,10.0
156,2009-05-12,WP Saha,SuperSport Park,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,200.0,3.6666666666666665,8.0,17.5,1557,19.96153846153846,7.0
163,2009-05-16,WP Saha,New Wanderers Stadium,Kolkata Knight Riders,Deccan Chargers,7,3,233.33333333333334,5.666666666666667,5.2,3.5,1557,19.96153846153846,25.0
166,2009-05-18,WP Saha,SuperSport Park,Kolkata Knight Riders,Chennai Super Kings,25,13,192.30769230769232,14.0,8.6,17.5,1557,19.96153846153846,22.0
182,2010-03-16,WP Saha,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,22,13,169.23076923076923,18.0,12.8,18.333333333333332,1557,19.96153846153846,1.0
187,2010-03-20,WP Saha,"Sardar Patel Stadium, Motera",Kolkata Knight Riders,Rajasthan Royals,1,2,50.0,16.0,13.0,10.0,1557,19.96153846153846,20.0
200,2010-03-29,WP Saha,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Daredevils,20,17,117.64705882352942,14.333333333333334,15.0,9.2,1557,19.96153846153846,10.0
204,2010-04-01,WP Saha,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,10,4,250.0,10.333333333333334,15.6,18.333333333333332,1557,19.96153846153846,13.0
217,2010-04-10,WP Saha,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,13,15,86.66666666666667,14.333333333333334,13.2,32.142857142857146,1557,19.96153846153846,1.0
222,2010-04-13,WP Saha,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,1,2,50.0,8.0,9.0,21.714285714285715,1557,19.96153846153846,46.0
297,2011-05-18,WP Saha,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kochi Tuskers Kerala,46,35,131.42857142857142,20.0,18.0,21.714285714285715,1557,19.96153846153846,22.0
302,2011-05-22,WP Saha,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,22,32,68.75,23.0,18.4,32.142857142857146,1557,19.96153846153846,6.0
343,2012-04-28,WP Saha,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,6,14,42.857142857142854,24.666666666666668,17.6,21.714285714285715,1557,19.96153846153846,39.0
418,2013-04-28,WP Saha,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,39,24,162.5,22.333333333333332,22.8,21.714285714285715,1557,19.96153846153846,13.0
422,2013-04-30,WP Saha,Subrata Roy Sahara Stadium,Chennai Super Kings,Pune Warriors,13,15,86.66666666666667,19.333333333333332,25.2,13.0,1557,19.96153846153846,18.0
425,2013-05-02,WP Saha,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,18,18,100.0,23.333333333333332,19.6,21.714285714285715,1557,19.96153846153846,2.0
