player,match_id,date,team,opponent,venue,city,season,runs,balls_faced,boundaries,got_out,innings,strike_rate,batting_first,target_runs,target_balls_faced,target_strike_rate,next_opponent,next_venue,runs_last_3,runs_last_5,runs_last_10,balls_faced_last_3,balls_faced_last_5,balls_faced_last_10,strike_rate_last_3,strike_rate_last_5,strike_rate_last_10,boundaries_last_3,boundaries_last_5,boundaries_last_10,career_runs,career_matches,career_avg_runs,career_total_balls,career_strike_rate,career_boundaries,career_boundary_percentage,career_dismissals,venue_runs_avg,venue_strike_rate_avg,venue_matches_played,venue_familiar,vs_opponent_runs_avg,vs_opponent_strike_rate_avg,vs_opponent_matches,is_home_match,days_since_last_match,season_matches,form_indicator,performance_trend,runs_std_last_10,consistency_score,boundary_dependency,momentum_score,experience_level
BA Stokes,1359480,2023-04-03,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2023,8,8,1,1,1,100.0,1,0.0,0.0,0.0,unknown,unknown,8.333333333333334,36.4,29.2,6.666666666666667,21.2,20.9,93.43434343434342,130.1888111888112,119.6844887568572,1.3333333333333333,6.0,4.4,927.0,42,22.071428571428573,687.0,134.93449781659388,112.0,16.302765647743815,40.0,0.0,0.0,0.0,0,12.5,98.4537037037037,6.0,1,3.0,1,19.148057855708693,11.893333333333334,31.60098451349613,0.0,0.49161904761904757,38.66266666666667,intermediate
Mandeep Singh,1359502,2023-04-20,Kolkata Knight Riders,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,2023,12,11,1,1,1,109.09090909090908,1,0.0,0.0,0.0,unknown,unknown,0.6666666666666666,4.0,13.2,3.333333333333333,5.6,12.7,16.666666666666668,32.499999999999986,61.05036630036629,0.0,0.8,1.8,1694.0,96,17.645833333333332,1374.0,123.2896652110626,213.0,15.502183406113538,84.0,0.0,0.0,0.0,0,8.5,72.03086768304159,10.0,0,14.0,2,-8.213322568342315,-7.58,20.14282337045465,0.0,0.2444444444444444,9.204,experienced
SN Khan,1359514,2023-04-29,Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2023,9,10,1,1,2,90.0,0,0.0,0.0,0.0,unknown,unknown,14.666666666666666,17.2,13.5,17.0,14.8,12.2,83.11546840958606,118.4407096171802,84.64160022983552,1.3333333333333333,2.2,1.5,576.0,35,16.457142857142856,434.0,132.7188940092166,76.0,17.51152073732719,28.0,1.0,33.33333333333333,1.0,0,22.33333333333333,245.37037037037035,3.0,1,5.0,3,-0.8020671201031735,1.94,13.978157564174507,0.00560642625488536,0.5022222222222222,14.7,intermediate
JO Holder,1359516,2023-04-30,Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2023,11,9,1,1,1,122.22222222222224,1,0.0,0.0,0.0,unknown,unknown,0.6666666666666666,3.2,5.9,1.3333333333333333,2.0,4.6,50.0,104.99999999999996,116.40873015873017,0.0,0.4,0.8,248.0,26,9.538461538461538,200.0,124.0,30.0,15.0,20.0,16.0,123.07692307692308,1.0,0,4.5,92.85714285714286,2.0,0,18.0,2,-3.9964288030809767,-2.4,6.045200116161942,0.11562722914563983,0.07272727272727272,5.596,intermediate
A Mishra,1359517,2023-05-01,Lucknow Super Giants,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2023,19,30,2,1,2,63.33333333333333,0,0.0,0.0,0.0,unknown,unknown,5.0,4.4,6.3,5.333333333333333,5.2,6.4,107.57575757575758,89.54545454545455,127.59018759018758,0.6666666666666666,0.4,0.6,362.0,54,6.703703703703703,387.0,93.54005167958655,34.0,8.785529715762273,30.0,10.0,170.0,2.0,0,0.0,0.0,0.0,1,90.0,0,-0.6543058962659407,-0.8266666666666665,3.6530048514126654,0.3806241867829813,0.3175438596491228,5.734666666666667,experienced
M Vohra,1359519,2023-05-03,Lucknow Super Giants,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2023,10,11,1,1,1,90.9090909090909,1,0.0,0.0,0.0,unknown,unknown,13.333333333333334,12.2,14.1,10.333333333333334,10.0,11.3,125.92592592592594,121.91919191919192,103.10072499185404,2.0,2.0,2.0,1073.0,50,21.46,817.0,131.33414932680537,146.0,17.870257037943695,47.0,11.666666666666666,119.6969696969697,3.0,1,27.857142857142858,110.36922015182884,7.0,1,90.0,0,-8.204459410221073,-2.313333333333333,13.169408997116498,0.0350626197462655,0.6126649958228906,13.829333333333333,intermediate
R Dhawan,1359527,2023-05-08,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,2023,19,11,2,1,1,172.72727272727272,1,0.0,0.0,0.0,unknown,unknown,4.0,7.6,8.2,5.666666666666667,8.2,7.4,121.36752136752136,141.91142191142188,142.6223776223776,0.3333333333333333,1.2,1.0,191.0,21,9.095238095238097,176.0,108.52272727272728,23.0,13.068181818181818,9.0,0.0,0.0,0.0,0,4.0,66.66666666666666,1.0,0,25.0,1,0.6471099316919753,-0.6733333333333329,8.377217782639878,0.1474535398358308,0.35849624060150376,9.449333333333334,intermediate
KM Jadhav,1359528,2023-05-09,Royal Challengers Bangalore,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2023,12,10,1,0,1,120.0,1,0.0,0.0,0.0,unknown,unknown,11.333333333333334,11.0,11.7,13.0,10.4,11.7,79.16666666666667,127.5,105.3452380952381,0.3333333333333333,0.8,1.1,1196.0,80,14.95,959.0,124.71324296141816,141.0,14.70281543274244,54.0,0.0,0.0,0.0,0,19.6,131.53100666103762,10.0,0,90.0,0,-5.58017109029101,-0.3399999999999993,8.192815280611576,0.1912160985679238,0.24210526315789468,10.052000000000001,experienced
JJ Roy,1359542,2023-05-20,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Kolkata,2023,45,28,8,1,2,160.71428571428572,0,0.0,0.0,0.0,unknown,unknown,20.0,27.2,32.8,15.666666666666666,18.8,23.0,121.11111111111111,133.5095785440613,137.3447256514407,3.6666666666666665,4.8,5.3,569.0,20,28.45,413.0,137.772397094431,88.0,21.307506053268767,18.0,44.0,115.78947368421052,1.0,0,21.0,116.11721611721612,2.0,1,6.0,7,9.908329033367732,2.1533333333333347,18.93732352319678,0.379211900312304,0.6973099415204679,36.614666666666665,rookie
K Gowtham,1370351,2023-05-24,Lucknow Super Giants,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2023,2,3,0,1,2,66.66666666666666,0,0.0,0.0,0.0,unknown,unknown,11.666666666666666,10.6,10.7,6.666666666666667,6.4,6.7,161.75213675213675,141.05128205128204,171.73443223443223,1.6666666666666667,1.2,1.3,245.0,26,9.423076923076923,144.0,170.13888888888889,32.0,22.22222222222222,17.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,4.0,6,0.9356309921962094,0.20666666666666686,9.14148055112883,0.07853415215924067,0.24980237154150195,9.973333333333333,intermediate
AT Rayudu,1370353,2023-05-29,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,2023,19,8,3,1,2,237.5,0,0.0,0.0,0.0,unknown,unknown,14.666666666666666,11.2,12.7,11.0,9.2,9.3,127.10862122626828,98.08335455394278,119.16072489601902,1.3333333333333333,1.0,1.5,4329.0,184,23.52717391304348,3383.0,127.96334614247708,529.0,15.637008572273132,151.0,10.0,111.11111111111111,1.0,0,31.764705882352946,109.4551391410494,17.0,0,6.0,11,-13.954653430297592,-0.7799999999999999,9.26222915333491,0.22547937117291844,0.35666532059047873,10.620000000000001,veteran
KS Williamson,1422139,2024-04-07,Gujarat Titans,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2024,1,5,0,1,2,20.0,0,0.0,0.0,0.0,unknown,unknown,14.333333333333334,18.8,19.2,15.333333333333334,18.8,19.0,95.13623631270688,89.75987446575682,86.89133961992017,2.0,2.2,2.3,2131.0,75,28.41333333333333,1687.0,126.31890930646117,251.0,14.878482513337286,58.0,0.0,0.0,0.0,0,43.875,121.46281325047204,8.0,0,3.0,1,-12.347483870519179,-3.886666666666666,18.81961152037353,0.06739773133463192,0.5119658119658119,17.282666666666664,experienced
UT Yadav,1422139,2024-04-07,Gujarat Titans,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2024,2,4,0,1,2,50.0,0,0.0,0.0,0.0,unknown,unknown,5.666666666666667,4.6,6.5,6.666666666666667,5.4,5.5,83.63636363636364,86.84848484848484,106.75757575757576,0.3333333333333333,0.2,0.7,206.0,47,4.382978723404255,197.0,104.56852791878173,25.0,12.690355329949238,20.0,0.0,0.0,0.0,0,6.4,128.11111111111111,5.0,0,12.0,1,-0.5156125047997346,-2.32,6.916164640415477,0.0,0.08,4.264,intermediate
S Dhawan,1426261,2024-04-09,Punjab Kings,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,2024,14,16,2,1,2,87.5,0,0.0,0.0,0.0,unknown,unknown,38.66666666666666,31.0,27.7,29.666666666666668,23.2,20.3,103.87387387387388,120.73341523341524,120.42467863120036,5.333333333333333,4.6,4.4,6755.0,220,30.704545454545453,5288.0,127.74205748865354,919.0,17.37897125567322,193.0,0.0,0.0,0.0,0,33.09090909090909,100.58556043448166,11.0,1,5.0,4,-6.126801573401017,-0.7533333333333342,23.589310196687727,0.08333822553945626,0.4806926406926407,26.185333333333336,veteran
Anuj Rawat,1426268,2024-04-15,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2024,25,14,5,0,2,178.57142857142858,0,0.0,0.0,0.0,unknown,unknown,8.333333333333334,19.2,16.3,12.666666666666666,15.6,12.9,76.98412698412699,115.25714285714288,140.65887445887446,0.3333333333333333,2.0,1.8,293.0,20,14.65,253.0,115.81027667984188,35.0,13.83399209486166,14.0,13.0,52.0,2.0,0,0.0,0.0,1.0,1,13.0,4,5.7386377708978324,7.719999999999999,13.63858904399979,0.04786351560753323,0.3493939393939394,19.907999999999998,rookie
Lalit Yadav,1426273,2024-04-20,Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi,2024,7,8,1,1,2,87.5,0,0.0,0.0,0.0,unknown,unknown,7.0,5.8,11.8,7.0,7.0,11.5,121.66666666666669,95.85714285714286,96.11904761904762,1.0,0.6,1.2,298.0,20,14.9,277.0,107.5812274368231,33.0,11.913357400722022,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,13.0,1,-5.567697798417613,-6.3999999999999995,12.227473619317731,0.02385085614790168,0.3142857142857143,9.86,rookie
