match_id,batter,venue,batting_team,bowling_team,date,runs,recent_form,venue_avg,opponent_avg,career_avg,target_runs
980983,sv samson,"rajiv gandhi international stadium, uppal",delhi daredevils,sunrisers hyderabad,2016-05-12,34,27.4,27.0,34.82608695652174,22.818181818181817,6.0
980993,sv samson,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,delhi daredevils,mumbai indians,2016-05-15,6,25.6,14.0,26.130434782608695,22.444444444444443,10.0
980997,sv samson,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,delhi daredevils,rising pune supergiants,2016-05-17,10,23.8,14.0,15.0,22.17391304347826,3.0
981003,sv samson,shaheed veer narayan singh international stadium,delhi daredevils,sunrisers hyderabad,2016-05-20,3,20.4,10.0,34.82608695652174,21.76595744680851,17.0
981011,sv samson,shaheed veer narayan singh international stadium,delhi daredevils,royal challengers bangalore,2016-05-22,17,14.0,10.0,18.238095238095237,21.666666666666668,13.0
1082595,sv samson,m.chinnaswamy stadium,delhi daredevils,royal challengers bangalore,2017-04-08,13,9.8,44.333333333333336,18.238095238095237,21.489795918367346,102.0
1082599,sv samson,maharashtra cricket association stadium,delhi daredevils,rising pune supergiant,2017-04-11,102,29.0,28.5,52.0,23.1,19.0
1082605,sv samson,feroz shah kotla,delhi daredevils,kings xi punjab,2017-04-15,19,30.8,21.933333333333334,32.0,23.019607843137255,39.0
1082608,sv samson,feroz shah kotla,delhi daredevils,kolkata knight riders,2017-04-17,39,38.0,21.933333333333334,26.45,23.326923076923077,42.0
1082611,sv samson,"rajiv gandhi international stadium, uppal",delhi daredevils,sunrisers hyderabad,2017-04-19,42,43.0,27.0,34.82608695652174,23.67924528301887,9.0
1082614,sv samson,wankhede stadium,delhi daredevils,mumbai indians,2017-04-22,9,42.2,36.666666666666664,26.130434782608695,23.40740740740741,60.0
1082622,sv samson,eden gardens,delhi daredevils,kolkata knight riders,2017-04-28,60,33.8,28.428571428571427,26.45,24.072727272727274,5.0
1082626,sv samson,"punjab cricket association is bindra stadium, mohali",delhi daredevils,kings xi punjab,2017-04-30,5,31.0,27.0,32.0,23.732142857142858,24.0
1082630,sv samson,feroz shah kotla,delhi daredevils,sunrisers hyderabad,2017-05-02,24,28.0,21.933333333333334,34.82608695652174,23.736842105263158,61.0
1082632,sv samson,feroz shah kotla,delhi daredevils,gujarat lions,2017-05-04,61,31.8,21.933333333333334,22.75,24.379310344827587,0.0
1082635,sv samson,feroz shah kotla,delhi daredevils,mumbai indians,2017-05-06,0,30.0,21.933333333333334,26.130434782608695,23.966101694915253,10.0
1082640,sv samson,green park,delhi daredevils,gujarat lions,2017-05-10,10,20.0,10.0,22.75,23.733333333333334,2.0
1082642,sv samson,feroz shah kotla,delhi daredevils,rising pune supergiant,2017-05-12,2,19.4,21.933333333333334,52.0,23.37704918032787,0.0
1082646,sv samson,feroz shah kotla,delhi daredevils,royal challengers bangalore,2017-05-14,0,14.6,21.933333333333334,18.238095238095237,23.0,49.0
1136564,sv samson,rajiv gandhi international stadium,rajasthan royals,sunrisers hyderabad,2018-04-09,49,12.2,75.5,34.82608695652174,23.41269841269841,37.0
1136566,sv samson,sawai mansingh stadium,rajasthan royals,delhi daredevils,2018-04-11,37,19.6,26.533333333333335,25.0,23.625,92.0
1136571,sv samson,m.chinnaswamy stadium,rajasthan royals,royal challengers bangalore,2018-04-15,92,36.0,44.333333333333336,18.238095238095237,24.676923076923078,7.0
1136575,sv samson,sawai mansingh stadium,rajasthan royals,kolkata knight riders,2018-04-18,7,37.0,26.533333333333335,26.45,24.40909090909091,2.0
1136577,sv samson,maharashtra cricket association stadium,rajasthan royals,chennai super kings,2018-04-20,2,37.4,28.5,15.266666666666667,24.074626865671643,52.0
1136581,sv samson,sawai mansingh stadium,rajasthan royals,mumbai indians,2018-04-22,52,38.0,26.533333333333335,26.130434782608695,24.485294117647058,40.0
1136588,sv samson,sawai mansingh stadium,rajasthan royals,sunrisers hyderabad,2018-04-29,40,38.6,26.533333333333335,34.82608695652174,24.71014492753623,3.0
1136592,sv samson,arun jaitley stadium,rajasthan royals,delhi daredevils,2018-05-02,3,20.8,4.0,25.0,24.4,28.0
1136598,sv samson,holkar cricket stadium,rajasthan royals,kings xi punjab,2018-05-06,28,25.0,28.0,32.0,24.450704225352112,22.0
1136600,sv samson,sawai mansingh stadium,rajasthan royals,kings xi punjab,2018-05-08,22,29.0,26.533333333333335,32.0,24.416666666666668,21.0
1136603,sv samson,sawai mansingh stadium,rajasthan royals,chennai super kings,2018-05-11,21,22.8,26.533333333333335,15.266666666666667,24.36986301369863,26.0
1136607,sv samson,wankhede stadium,rajasthan royals,mumbai indians,2018-05-13,26,20.0,36.666666666666664,26.130434782608695,24.39189189189189,12.0
1136609,sv samson,eden gardens,rajasthan royals,kolkata knight riders,2018-05-15,12,21.8,28.428571428571427,26.45,24.226666666666667,0.0
1136613,sv samson,sawai mansingh stadium,rajasthan royals,royal challengers bangalore,2018-05-19,0,16.2,26.533333333333335,18.238095238095237,23.907894736842106,50.0
1136618,sv samson,eden gardens,rajasthan royals,kolkata knight riders,2018-05-23,50,21.8,28.428571428571427,26.45,24.246753246753247,30.0
1175359,sv samson,sawai mansingh stadium,rajasthan royals,kings xi punjab,2019-03-25,30,23.6,26.533333333333335,32.0,24.32051282051282,102.0
1175363,sv samson,rajiv gandhi international stadium,rajasthan royals,sunrisers hyderabad,2019-03-29,102,38.8,75.5,34.82608695652174,25.303797468354432,8.0
1175367,sv samson,ma chidambaram stadium,rajasthan royals,chennai super kings,2019-03-31,8,38.0,8.0,15.266666666666667,25.0875,6.0
1178400,sv samson,sawai mansingh stadium,rajasthan royals,chennai super kings,2019-04-11,6,39.2,26.533333333333335,15.266666666666667,24.85185185185185,31.0
1178402,sv samson,wankhede stadium,rajasthan royals,mumbai indians,2019-04-13,31,35.4,36.666666666666664,26.130434782608695,24.926829268292682,27.0
1178407,sv samson,punjab cricket association is bindra stadium,rajasthan royals,kings xi punjab,2019-04-16,27,34.8,27.0,32.0,24.951807228915662,35.0
1178411,sv samson,sawai mansingh stadium,rajasthan royals,mumbai indians,2019-04-20,35,21.4,26.533333333333335,26.130434782608695,25.071428571428573,22.0
1178418,sv samson,eden gardens,rajasthan royals,kolkata knight riders,2019-04-25,22,24.2,28.428571428571427,26.45,25.03529411764706,48.0
1178420,sv samson,sawai mansingh stadium,rajasthan royals,sunrisers hyderabad,2019-04-27,48,32.6,26.533333333333335,34.82608695652174,25.302325581395348,28.0
1178424,sv samson,m.chinnaswamy stadium,rajasthan royals,royal challengers bangalore,2019-04-30,28,32.0,44.333333333333336,18.238095238095237,25.333333333333332,5.0
1178428,sv samson,arun jaitley stadium,rajasthan royals,delhi capitals,2019-05-04,5,27.6,4.0,26.2,25.102272727272727,74.0
1216496,sv samson,sharjah cricket stadium,rajasthan royals,chennai super kings,2020-09-22,74,35.4,36.666666666666664,15.266666666666667,25.651685393258425,85.0
1216527,sv samson,sharjah cricket stadium,rajasthan royals,kings xi punjab,2020-09-27,85,48.0,36.666666666666664,32.0,26.31111111111111,8.0
1216504,sv samson,dubai international cricket stadium,rajasthan royals,kolkata knight riders,2020-09-30,8,40.0,22.6,26.45,26.10989010989011,4.0
1216514,sv samson,sheikh zayed stadium,rajasthan royals,royal challengers bangalore,2020-10-03,4,35.2,16.375,18.238095238095237,25.869565217391305,0.0
1216511,sv samson,sheikh zayed stadium,rajasthan royals,mumbai indians,2020-10-06,0,34.2,16.375,26.130434782608695,25.591397849462364,5.0
1216500,sv samson,sharjah cricket stadium,rajasthan royals,delhi capitals,2020-10-09,5,20.4,36.666666666666664,26.2,25.372340425531913,26.0
1216507,sv samson,dubai international cricket stadium,rajasthan royals,sunrisers hyderabad,2020-10-11,26,8.6,22.6,34.82608695652174,25.378947368421052,25.0
1216543,sv samson,dubai international cricket stadium,rajasthan royals,delhi capitals,2020-10-14,25,12.0,22.6,26.2,25.375,9.0
1216522,sv samson,dubai international cricket stadium,rajasthan royals,royal challengers bangalore,2020-10-17,9,13.0,22.6,18.238095238095237,25.20618556701031,0.0
1216533,sv samson,sheikh zayed stadium,rajasthan royals,chennai super kings,2020-10-19,0,13.0,16.375,15.266666666666667,24.948979591836736,36.0
1216518,sv samson,dubai international cricket stadium,rajasthan royals,sunrisers hyderabad,2020-10-22,36,19.2,22.6,34.82608695652174,25.060606060606062,54.0
1216541,sv samson,sheikh zayed stadium,rajasthan royals,mumbai indians,2020-10-25,54,24.8,16.375,26.130434782608695,25.35,48.0
1216537,sv samson,sheikh zayed stadium,rajasthan royals,kings xi punjab,2020-10-30,48,29.4,16.375,32.0,25.574257425742573,1.0
1216530,sv samson,dubai international cricket stadium,rajasthan royals,kolkata knight riders,2020-11-01,1,27.8,22.6,26.45,25.333333333333332,119.0
1254061,sv samson,"wankhede stadium, mumbai",rajasthan royals,punjab kings,2021-04-12,119,51.6,29.75,32.285714285714285,26.24271844660194,4.0
1254064,sv samson,"wankhede stadium, mumbai",rajasthan royals,delhi capitals,2021-04-15,4,45.2,29.75,26.2,26.028846153846153,1.0
1254069,sv samson,"wankhede stadium, mumbai",rajasthan royals,chennai super kings,2021-04-19,1,34.6,29.75,15.266666666666667,25.79047619047619,21.0
1254073,sv samson,"wankhede stadium, mumbai",rajasthan royals,royal challengers bangalore,2021-04-22,21,29.2,29.75,18.238095238095237,25.745283018867923,42.0
1254075,sv samson,"wankhede stadium, mumbai",rajasthan royals,kolkata knight riders,2021-04-24,42,37.4,29.75,26.45,25.897196261682243,42.0
1254081,sv samson,"arun jaitley stadium, delhi",rajasthan royals,mumbai indians,2021-04-29,42,22.0,58.666666666666664,26.130434782608695,26.046296296296298,48.0
1254085,sv samson,"arun jaitley stadium, delhi",rajasthan royals,sunrisers hyderabad,2021-05-02,48,30.8,58.666666666666664,34.82608695652174,26.24770642201835,4.0
1254111,sv samson,dubai international cricket stadium,rajasthan royals,punjab kings,2021-09-21,4,31.4,22.6,32.285714285714285,26.045454545454547,70.0
1254097,sv samson,"zayed cricket stadium, abu dhabi",rajasthan royals,delhi capitals,2021-09-25,70,41.2,49.0,26.2,26.44144144144144,82.0
1254100,sv samson,dubai international cricket stadium,rajasthan royals,sunrisers hyderabad,2021-09-27,82,49.2,22.6,34.82608695652174,26.9375,19.0
1254103,sv samson,dubai international cricket stadium,rajasthan royals,royal challengers bangalore,2021-09-29,19,44.6,22.6,18.238095238095237,26.86725663716814,28.0
1254089,sv samson,"zayed cricket stadium, abu dhabi",rajasthan royals,chennai super kings,2021-10-02,28,40.6,49.0,15.266666666666667,26.87719298245614,3.0
1254093,sv samson,sharjah cricket stadium,rajasthan royals,mumbai indians,2021-10-05,3,40.4,36.666666666666664,26.130434782608695,26.669565217391305,1.0
1254106,sv samson,sharjah cricket stadium,rajasthan royals,kolkata knight riders,2021-10-07,1,26.6,36.666666666666664,26.45,26.448275862068964,55.0
1304051,sv samson,"maharashtra cricket association stadium, pune",rajasthan royals,sunrisers hyderabad,2022-03-29,55,21.2,41.0,34.82608695652174,26.692307692307693,30.0
1304055,sv samson,"dr dy patil sports academy, mumbai",rajasthan royals,mumbai indians,2022-04-02,30,23.4,15.75,26.130434782608695,26.720338983050848,8.0
1304059,sv samson,"wankhede stadium, mumbai",rajasthan royals,royal challengers bangalore,2022-04-05,8,19.4,29.75,18.238095238095237,26.563025210084035,13.0
1304066,sv samson,"wankhede stadium, mumbai",rajasthan royals,lucknow super giants,2022-04-10,13,21.4,29.75,40.0,26.45,11.0
1304070,sv samson,"dr dy patil sports academy, mumbai",rajasthan royals,gujarat titans,2022-04-14,11,23.4,15.75,38.333333333333336,26.322314049586776,38.0
1304076,sv samson,"brabourne stadium, mumbai",rajasthan royals,kolkata knight riders,2022-04-18,38,20.0,28.333333333333332,26.45,26.418032786885245,46.0
1304080,sv samson,"wankhede stadium, mumbai",rajasthan royals,delhi capitals,2022-04-22,46,23.2,29.75,26.2,26.577235772357724,27.0
1304085,sv samson,"maharashtra cricket association stadium, pune",rajasthan royals,royal challengers bangalore,2022-04-26,27,27.0,41.0,18.238095238095237,26.580645161290324,16.0
1304090,sv samson,"dr dy patil sports academy, mumbai",rajasthan royals,mumbai indians,2022-04-30,16,27.6,15.75,26.130434782608695,26.496,54.0
1304093,sv samson,"wankhede stadium, mumbai",rajasthan royals,kolkata knight riders,2022-05-02,54,36.2,29.75,26.45,26.714285714285715,23.0
1304098,sv samson,"wankhede stadium, mumbai",rajasthan royals,punjab kings,2022-05-07,23,33.2,29.75,32.285714285714285,26.68503937007874,6.0
1304104,sv samson,"dr dy patil sports academy, mumbai",rajasthan royals,delhi capitals,2022-05-11,6,25.2,15.75,26.2,26.5234375,32.0
1304109,sv samson,"brabourne stadium, mumbai",rajasthan royals,lucknow super giants,2022-05-15,32,26.2,28.333333333333332,40.0,26.565891472868216,15.0
1304114,sv samson,"brabourne stadium, mumbai",rajasthan royals,chennai super kings,2022-05-20,15,26.0,28.333333333333332,15.266666666666667,26.476923076923075,47.0
1312197,sv samson,"eden gardens, kolkata",rajasthan royals,gujarat titans,2022-05-24,47,24.6,35.666666666666664,38.333333333333336,26.633587786259543,23.0
1312199,sv samson,"narendra modi stadium, ahmedabad",rajasthan royals,royal challengers bangalore,2022-05-27,23,24.6,28.5,18.238095238095237,26.606060606060606,14.0
1312200,sv samson,"narendra modi stadium, ahmedabad",rajasthan royals,gujarat titans,2022-05-29,14,26.2,28.5,38.333333333333336,26.51127819548872,55.0
1359478,sv samson,"rajiv gandhi international stadium, uppal, hyderabad",rajasthan royals,sunrisers hyderabad,2023-04-02,55,30.8,27.5,34.82608695652174,26.723880597014926,42.0
1359482,sv samson,"barsapara cricket stadium, guwahati",rajasthan royals,punjab kings,2023-04-05,42,36.2,20.0,32.285714285714285,26.83703703703704,0.0
1359485,sv samson,"barsapara cricket stadium, guwahati",rajasthan royals,delhi capitals,2023-04-08,0,26.8,20.0,26.2,26.639705882352942,0.0
1359491,sv samson,"ma chidambaram stadium, chepauk, chennai",rajasthan royals,chennai super kings,2023-04-12,0,22.2,8.333333333333334,15.266666666666667,26.445255474452555,60.0
1359497,sv samson,"narendra modi stadium, ahmedabad",rajasthan royals,gujarat titans,2023-04-16,60,31.4,28.5,38.333333333333336,26.68840579710145,2.0
1359500,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,lucknow super giants,2023-04-19,2,20.8,39.1,40.0,26.510791366906474,22.0
1359506,sv samson,"m chinnaswamy stadium, bengaluru",rajasthan royals,royal challengers bangalore,2023-04-23,22,16.8,22.0,18.238095238095237,26.478571428571428,17.0
1359511,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,chennai super kings,2023-04-27,17,20.2,39.1,15.266666666666667,26.411347517730498,14.0
1359516,sv samson,"wankhede stadium, mumbai",rajasthan royals,mumbai indians,2023-04-30,14,23.0,29.75,26.130434782608695,26.323943661971832,30.0
1359522,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,gujarat titans,2023-05-05,30,17.0,39.1,38.333333333333336,26.34965034965035,66.0
1359526,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,sunrisers hyderabad,2023-05-07,66,29.8,39.1,34.82608695652174,26.625,48.0
1359530,sv samson,"eden gardens, kolkata",rajasthan royals,kolkata knight riders,2023-05-11,48,35.0,35.666666666666664,26.45,26.77241379310345,4.0
1359534,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,royal challengers bangalore,2023-05-14,4,32.4,39.1,18.238095238095237,26.616438356164384,2.0
1359540,sv samson,"himachal pradesh cricket association stadium, dharamsala",rajasthan royals,punjab kings,2023-05-19,2,30.0,2.0,32.285714285714285,26.448979591836736,82.0
1422122,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,lucknow super giants,2024-03-24,82,40.4,39.1,40.0,26.824324324324323,15.0
1422127,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,delhi capitals,2024-03-28,15,30.2,39.1,26.2,26.74496644295302,12.0
1422132,sv samson,"wankhede stadium, mumbai",rajasthan royals,mumbai indians,2024-04-01,12,23.0,29.75,26.130434782608695,26.64666666666667,69.0
1422137,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,royal challengers bengaluru,2024-04-06,69,36.0,39.1,43.0,26.927152317880793,68.0
1426262,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,gujarat titans,2024-04-10,68,49.2,39.1,38.333333333333336,27.19736842105263,18.0
1426265,sv samson,"maharaja yadavindra singh international cricket stadium, mullanpur",rajasthan royals,punjab kings,2024-04-13,18,36.4,18.0,32.285714285714285,27.137254901960784,12.0
1426269,sv samson,"eden gardens, kolkata",rajasthan royals,kolkata knight riders,2024-04-16,12,35.8,35.666666666666664,26.45,27.038961038961038,38.0
1426276,sv samson,"sawai mansingh stadium, jaipur",rajasthan royals,mumbai indians,2024-04-22,38,41.0,39.1,26.130434782608695,27.10967741935484,71.0
1426282,sv samson,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",rajasthan royals,lucknow super giants,2024-04-27,71,41.4,71.0,40.0,27.391025641025642,0.0
1426288,sv samson,"rajiv gandhi international stadium, uppal, hyderabad",rajasthan royals,sunrisers hyderabad,2024-05-02,0,27.8,27.5,34.82608695652174,27.21656050955414,86.0
1426294,sv samson,"arun jaitley stadium, delhi",rajasthan royals,delhi capitals,2024-05-07,86,41.4,58.666666666666664,26.2,27.588607594936708,15.0
1426299,sv samson,"ma chidambaram stadium, chepauk, chennai",rajasthan royals,chennai super kings,2024-05-12,15,42.0,8.333333333333334,15.266666666666667,27.50943396226415,18.0
1426303,sv samson,"barsapara cricket stadium, guwahati",rajasthan royals,punjab kings,2024-05-15,18,38.0,20.0,32.285714285714285,27.45,17.0
1426310,sv samson,"narendra modi stadium, ahmedabad",rajasthan royals,royal challengers bengaluru,2024-05-22,17,27.2,28.5,43.0,27.385093167701864,10.0
1082595,sw billings,m.chinnaswamy stadium,delhi daredevils,royal challengers bangalore,2017-04-08,25,22.6,17.0,13.0,22.6,24.0
1082599,sw billings,maharashtra cricket association stadium,delhi daredevils,rising pune supergiant,2017-04-11,24,16.6,7.5,24.0,22.833333333333332,55.0
1082605,sw billings,feroz shah kotla,delhi daredevils,kings xi punjab,2017-04-15,55,22.8,38.5,14.0,27.428571428571427,21.0
1082608,sw billings,feroz shah kotla,delhi daredevils,kolkata knight riders,2017-04-17,21,25.8,38.5,43.666666666666664,26.625,13.0
1082611,sw billings,"rajiv gandhi international stadium, uppal",delhi daredevils,sunrisers hyderabad,2017-04-19,13,27.6,13.0,15.666666666666666,25.11111111111111,0.0
1082626,sw billings,"punjab cricket association is bindra stadium, mohali",delhi daredevils,kings xi punjab,2017-04-30,0,22.6,3.0,14.0,22.6,56.0
1136565,sw billings,ma chidambaram stadium,chennai super kings,kolkata knight riders,2018-04-10,56,29.0,56.0,43.666666666666664,25.636363636363637,9.0
1136572,sw billings,punjab cricket association is bindra stadium,chennai super kings,kings xi punjab,2018-04-15,9,19.8,9.0,14.0,24.25,3.0
1136577,sw billings,maharashtra cricket association stadium,chennai super kings,rajasthan royals,2018-04-20,3,16.2,7.5,15.0,22.615384615384617,9.0
1136584,sw billings,m.chinnaswamy stadium,chennai super kings,royal challengers bangalore,2018-04-25,9,15.4,17.0,13.0,21.642857142857142,3.0
1136587,sw billings,maharashtra cricket association stadium,chennai super kings,mumbai indians,2018-04-28,3,16.0,7.5,10.0,20.4,27.0
1136603,sw billings,sawai mansingh stadium,chennai super kings,rajasthan royals,2018-05-11,27,10.2,27.0,15.0,20.8125,1.0
1136612,sw billings,arun jaitley stadium,chennai super kings,delhi daredevils,2018-05-18,1,8.6,1.0,1.0,19.647058823529413,0.0
1136616,sw billings,maharashtra cricket association stadium,chennai super kings,kings xi punjab,2018-05-20,0,8.0,7.5,14.0,18.555555555555557,0.0
1178408,sw billings,rajiv gandhi international stadium,chennai super kings,sunrisers hyderabad,2019-04-17,0,6.2,0.0,15.666666666666666,17.57894736842105,25.0
1304047,sw billings,"wankhede stadium, mumbai",kolkata knight riders,chennai super kings,2022-03-26,25,10.6,24.5,25.0,17.95,14.0
1304052,sw billings,"dr dy patil sports academy, mumbai",kolkata knight riders,royal challengers bangalore,2022-03-30,14,8.0,18.0,13.0,17.761904761904763,24.0
1304054,sw billings,"wankhede stadium, mumbai",kolkata knight riders,punjab kings,2022-04-01,24,12.6,24.5,24.0,18.045454545454547,17.0
1304060,sw billings,"maharashtra cricket association stadium, pune",kolkata knight riders,mumbai indians,2022-04-06,17,16.0,25.5,10.0,18.0,15.0
1304065,sw billings,"brabourne stadium, mumbai",kolkata knight riders,delhi capitals,2022-04-10,15,19.0,15.0,15.0,17.875,4.0
1304081,sw billings,"dr dy patil sports academy, mumbai",kolkata knight riders,gujarat titans,2022-04-23,4,14.8,18.0,4.0,17.32,34.0
1304107,sw billings,"maharashtra cricket association stadium, pune",kolkata knight riders,sunrisers hyderabad,2022-05-14,34,18.8,25.5,15.666666666666666,17.96153846153846,36.0
1426279,swapnil singh,"rajiv gandhi international stadium, uppal, hyderabad",royal challengers bengaluru,sunrisers hyderabad,2024-04-25,12,5.2,12.0,12.0,5.2,15.0
1426290,swapnil singh,"m chinnaswamy stadium, bengaluru",royal challengers bengaluru,gujarat titans,2024-05-04,15,8.2,7.5,8.5,6.833333333333333,1.0
1426296,swapnil singh,"himachal pradesh cricket association stadium, dharamsala",royal challengers bengaluru,punjab kings,2024-05-09,1,8.0,1.0,1.0,6.0,0.0
1426300,swapnil singh,"m chinnaswamy stadium, bengaluru",royal challengers bengaluru,delhi capitals,2024-05-12,0,6.0,7.5,0.0,5.25,9.0
1422120,t stubbs,"maharaja yadavindra singh international cricket stadium, mullanpur",delhi capitals,punjab kings,2024-03-23,5,6.4,5.0,5.0,6.4,44.0
1422127,t stubbs,"sawai mansingh stadium, jaipur",delhi capitals,rajasthan royals,2024-03-28,44,15.2,44.0,42.5,12.666666666666666,0.0
1422131,t stubbs,"dr. y.s. rajasekhara reddy aca-vdca cricket stadium, visakhapatnam",delhi capitals,chennai super kings,2024-03-31,0,14.8,27.0,6.25,10.857142857142858,54.0
1422134,t stubbs,"dr. y.s. rajasekhara reddy aca-vdca cricket stadium, visakhapatnam",delhi capitals,kolkata knight riders,2024-04-03,54,24.6,27.0,29.0,16.25,71.0
1422138,t stubbs,"wankhede stadium, mumbai",delhi capitals,mumbai indians,2024-04-07,71,34.8,19.5,59.5,22.333333333333332,15.0
1426264,t stubbs,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",delhi capitals,lucknow super giants,2024-04-12,15,36.8,15.0,36.0,21.6,10.0
1426273,t stubbs,"arun jaitley stadium, delhi",delhi capitals,sunrisers hyderabad,2024-04-20,10,30.0,36.4,6.0,20.545454545454547,26.0
1426278,t stubbs,"arun jaitley stadium, delhi",delhi capitals,gujarat titans,2024-04-24,26,35.2,36.4,26.0,21.0,48.0
1426281,t stubbs,"arun jaitley stadium, delhi",delhi capitals,mumbai indians,2024-04-27,48,34.0,36.4,59.5,23.076923076923077,4.0
1426285,t stubbs,"eden gardens, kolkata",delhi capitals,kolkata knight riders,2024-04-29,4,20.6,4.0,29.0,21.714285714285715,41.0
1426294,t stubbs,"arun jaitley stadium, delhi",delhi capitals,rajasthan royals,2024-05-07,41,25.8,36.4,42.5,23.0,3.0
1426300,t stubbs,"m chinnaswamy stadium, bengaluru",delhi capitals,royal challengers bengaluru,2024-05-12,3,24.4,3.0,3.0,21.75,57.0
1216492,ta boult,sheikh zayed stadium,mumbai indians,chennai super kings,2020-09-19,0,2.4,0.0,2.3333333333333335,2.4,1.0
1254070,ta boult,"ma chidambaram stadium, chepauk, chennai",mumbai indians,delhi capitals,2021-04-20,1,1.6,0.5,2.0,2.1666666666666665,0.0
1254108,ta boult,dubai international cricket stadium,mumbai indians,royal challengers bangalore,2021-09-26,0,1.6,0.0,2.5,1.8571428571428572,1.0
1304055,ta boult,"dr dy patil sports academy, mumbai",rajasthan royals,mumbai indians,2022-04-02,1,1.6,1.6666666666666667,1.75,1.75,2.0
1304066,ta boult,"wankhede stadium, mumbai",rajasthan royals,lucknow super giants,2022-04-10,2,0.8,1.0,9.5,1.7777777777777777,5.0
1304085,ta boult,"maharashtra cricket association stadium, pune",rajasthan royals,royal challengers bangalore,2022-04-26,5,1.8,5.0,2.5,2.1,1.0
1304090,ta boult,"dr dy patil sports academy, mumbai",rajasthan royals,mumbai indians,2022-04-30,1,1.8,1.6666666666666667,1.75,2.0,3.0
1304104,ta boult,"dr dy patil sports academy, mumbai",rajasthan royals,delhi capitals,2022-05-11,3,2.4,1.6666666666666667,2.0,2.0833333333333335,17.0
1304109,ta boult,"brabourne stadium, mumbai",rajasthan royals,lucknow super giants,2022-05-15,17,5.6,17.0,9.5,3.230769230769231,11.0
1312200,ta boult,"narendra modi stadium, ahmedabad",rajasthan royals,gujarat titans,2022-05-29,11,7.4,5.5,8.666666666666666,3.7857142857142856,0.0
1359497,ta boult,"narendra modi stadium, ahmedabad",rajasthan royals,gujarat titans,2023-04-16,0,6.4,5.5,8.666666666666666,3.533333333333333,0.0
1359516,ta boult,"wankhede stadium, mumbai",rajasthan royals,mumbai indians,2023-04-30,0,6.2,1.0,1.75,3.3125,15.0
1359522,ta boult,"sawai mansingh stadium, jaipur",rajasthan royals,gujarat titans,2023-05-05,15,8.6,15.0,8.666666666666666,4.0,1.0
1359540,ta boult,"himachal pradesh cricket association stadium, dharamsala",rajasthan royals,punjab kings,2023-05-19,1,5.4,1.0,6.5,3.8333333333333335,0.0
1426269,ta boult,"eden gardens, kolkata",rajasthan royals,kolkata knight riders,2024-04-16,0,3.2,0.0,0.0,3.6315789473684212,2.0
1426294,ta boult,"arun jaitley stadium, delhi",rajasthan royals,delhi capitals,2024-05-07,2,3.6,2.0,2.0,3.55,12.0
1426303,ta boult,"barsapara cricket stadium, guwahati",rajasthan royals,punjab kings,2024-05-15,12,6.0,12.0,6.5,3.9523809523809526,0.0
980933,tg southee,feroz shah kotla,mumbai indians,delhi daredevils,2016-04-23,1,8.6,4.0,4.0,8.6,3.0
980973,tg southee,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,mumbai indians,sunrisers hyderabad,2016-05-08,3,8.4,2.0,2.0,7.666666666666667,1.0
980985,tg southee,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,mumbai indians,kings xi punjab,2016-05-13,1,7.2,2.0,1.0,6.714285714285714,7.0
1082592,tg southee,maharashtra cricket association stadium,mumbai indians,rising pune supergiant,2017-04-06,7,7.4,21.5,7.0,6.75,1.0
1136591,tg southee,m.chinnaswamy stadium,royal challengers bangalore,mumbai indians,2018-05-01,1,2.6,3.6666666666666665,2.3333333333333335,6.111111111111111,36.0
1136595,tg southee,maharashtra cricket association stadium,royal challengers bangalore,chennai super kings,2018-05-05,36,9.6,21.5,20.0,9.1,1.0
1136611,tg southee,m.chinnaswamy stadium,royal challengers bangalore,sunrisers hyderabad,2018-05-17,1,9.2,3.6666666666666665,2.0,8.363636363636363,14.0
1136613,tg southee,sawai mansingh stadium,royal challengers bangalore,rajasthan royals,2018-05-19,14,11.8,14.0,14.0,8.833333333333334,9.0
1178395,tg southee,m.chinnaswamy stadium,royal challengers bangalore,delhi capitals,2019-04-07,9,12.2,3.6666666666666665,4.0,8.846153846153847,3.0
1254092,tg southee,sharjah cricket stadium,kolkata knight riders,delhi capitals,2021-09-28,3,12.6,3.0,4.0,8.428571428571429,1.0
1304052,tg southee,"dr dy patil sports academy, mumbai",kolkata knight riders,royal challengers bangalore,2022-03-30,1,5.6,0.6666666666666666,1.0,7.933333333333334,1.0
1304081,tg southee,"dr dy patil sports academy, mumbai",kolkata knight riders,gujarat titans,2022-04-23,1,5.6,0.6666666666666666,1.0,7.5,0.0
